Mt,Mh_calc,Stability,S_approx
166.1,128.532,1,-1.0
166.1,128.581,1,-1.0
166.1,128.631,1,-1.0
166.1,128.68,1,-1.0
166.1,128.73,1,-1.0
166.1,128.78,1,-1.0
166.1,128.829,1,-1.0
166.1,128.879,1,-1.0
166.1,128.929,1,-1.0
166.1,128.978,1,-1.0
166.1,129.028,1,-1.0
166.1,129.078,1,-1.0
166.1,129.127,1,-1.0
166.1,129.177,1,-1.0
166.1,129.227,1,-1.0
166.1,129.276,1,-1.0
166.1,129.326,1,-1.0
166.1,129.375,1,-1.0
166.1,129.425,1,-1.0
166.1,129.475,1,-1.0
166.1,129.524,1,-1.0
166.1,129.574,1,-1.0
166.1,129.624,1,-1.0
166.1,129.673,1,-1.0
166.1,129.723,1,-1.0
166.1,129.773,1,-1.0
166.1,129.822,1,-1.0
166.1,129.872,1,-1.0
166.1,129.922,1,-1.0
166.1,129.971,1,-1.0
166.1,130.021,1,-1.0
166.1,130.07,1,-1.0
166.1,130.12,1,-1.0
166.1,130.17,1,-1.0
166.1,130.219,1,-1.0
166.1,130.269,1,-1.0
166.1,130.319,1,-1.0
166.1,130.368,1,-1.0
166.1,130.418,1,-1.0
166.1,130.468,1,-1.0
166.1,130.517,1,-1.0
166.1,130.567,1,-1.0
166.1,130.617,1,-1.0
166.1,130.666,1,-1.0
166.1,130.716,1,-1.0
166.1,130.766,1,-1.0
166.1,130.815,1,-1.0
166.1,130.865,1,-1.0
166.1,130.914,1,-1.0
166.1,130.964,1,-1.0
166.1,131.014,1,-1.0
166.1,131.063,1,-1.0
166.1,131.113,1,-1.0
166.1,131.163,1,-1.0
166.1,131.212,1,-1.0
166.1,131.262,1,-1.0
166.1,131.312,1,-1.0
166.1,131.361,1,-1.0
166.1,131.411,1,-1.0
166.1,131.461,1,-1.0
166.1,131.51,1,-1.0
166.1,131.56,1,-1.0
166.1,131.61,1,-1.0
166.1,131.659,1,-1.0
166.1,131.709,1,-1.0
166.1,131.759,1,-1.0
166.1,131.808,1,-1.0
166.1,131.858,1,-1.0
166.15,118.017,1,-1.0
166.15,118.066,1,-1.0
166.15,118.116,1,-1.0
166.15,118.165,1,-1.0
166.15,118.215,1,-1.0
166.15,118.265,1,-1.0
166.15,118.314,1,-1.0
166.15,118.364,1,-1.0
166.15,118.413,1,-1.0
166.15,118.463,1,-1.0
166.15,118.512,1,-1.0
166.15,118.562,1,-1.0
166.15,118.612,1,-1.0
166.15,118.661,1,-1.0
166.15,118.711,1,-1.0
166.15,118.76,1,-1.0
166.15,118.81,1,-1.0
166.15,118.859,1,-1.0
166.15,118.909,1,-1.0
166.15,118.959,1,-1.0
166.15,119.008,1,-1.0
166.15,119.058,1,-1.0
166.15,119.107,1,-1.0
166.15,119.157,1,-1.0
166.15,119.206,1,-1.0
166.15,119.256,1,-1.0
166.15,119.306,1,-1.0
166.15,119.355,1,-1.0
166.15,119.405,1,-1.0
166.15,119.454,1,-1.0
166.15,119.504,1,-1.0
166.15,119.554,1,-1.0
166.15,119.603,1,-1.0
166.15,119.653,1,-1.0
166.15,119.702,1,-1.0
166.15,119.752,1,-1.0
166.15,119.801,1,-1.0
166.15,119.851,1,-1.0
166.15,119.901,1,-1.0
166.15,119.95,1,-1.0
166.15,120.0,1,-1.0
166.15,120.049,1,-1.0
166.15,120.099,1,-1.0
166.15,120.149,1,-1.0
166.15,120.198,1,-1.0
166.15,120.248,1,-1.0
166.15,120.297,1,-1.0
166.15,120.347,1,-1.0
166.15,120.396,1,-1.0
166.15,120.446,1,-1.0
166.15,120.496,1,-1.0
166.15,120.545,1,-1.0
166.15,120.595,1,-1.0
166.15,120.644,1,-1.0
166.15,120.694,1,-1.0
166.15,120.744,1,-1.0
166.15,120.793,1,-1.0
166.15,120.843,1,-1.0
166.15,120.892,1,-1.0
166.15,120.942,1,-1.0
166.15,120.992,1,-1.0
166.15,121.041,1,-1.0
166.15,121.091,1,-1.0
166.15,121.14,1,-1.0
166.15,121.19,1,-1.0
166.15,121.239,1,-1.0
166.15,121.289,1,-1.0
166.15,121.339,1,-1.0
166.15,121.388,1,-1.0
166.15,121.438,1,-1.0
166.15,121.487,1,-1.0
166.15,121.537,1,-1.0
166.15,121.587,1,-1.0
166.15,121.636,1,-1.0
166.15,121.686,1,-1.0
166.15,121.735,1,-1.0
166.15,121.785,1,-1.0
166.15,121.835,1,-1.0
166.15,121.884,1,-1.0
166.15,121.934,1,-1.0
166.15,121.983,1,-1.0
166.15,122.033,1,-1.0
166.15,122.083,1,-1.0
166.15,122.132,1,-1.0
166.15,122.182,1,-1.0
166.15,122.231,1,-1.0
