Mt,Mh_calc,Stability,S_approx
187.75,95.25,3,160.443
187.75,95.5,3,160.726
187.75,95.75,3,161.011
187.75,96,3,161.298
187.75,96.25,3,161.588
187.75,96.5,3,161.879
187.75,96.75,3,162.173
187.75,97,3,162.468
187.75,97.25,3,162.766
187.75,97.5,3,163.067
187.75,97.75,3,163.369
187.75,98,3,163.674
187.75,98.25,3,163.981
187.75,98.5,3,164.29
187.75,98.75,3,164.602
187.75,99,3,164.916
187.75,99.25,3,165.232
187.75,99.5,3,165.551
187.75,99.75,3,165.872
187.75,100,3,166.196
187.75,100.25,3,166.522
187.75,100.5,3,166.851
187.75,100.75,3,167.183
187.75,101,3,167.516
187.75,101.25,3,167.853
187.75,101.5,3,168.192
187.75,101.75,3,168.534
187.75,102,3,168.879
187.75,102.25,3,169.226
187.75,102.5,3,169.576
187.75,102.75,3,169.929
187.75,103,3,170.285
187.75,103.25,3,170.643
187.75,103.5,3,171.005
187.75,103.75,3,171.369
187.75,104,3,171.737
187.75,104.25,3,172.107
187.75,104.5,3,172.48
187.75,104.75,3,172.857
187.75,105,3,173.237
187.75,105.25,3,173.619
187.75,105.5,3,174.005
187.75,105.75,3,174.394
187.75,106,3,174.787
187.75,106.25,3,175.183
187.75,106.5,3,175.582
187.75,106.75,3,175.984
187.75,107,3,176.39
187.75,107.25,3,176.8
187.75,107.5,3,177.212
187.75,107.75,3,177.629
187.75,108,3,178.049
187.75,108.25,3,178.473
187.75,108.5,3,178.9
187.75,108.75,3,179.331
187.75,109,3,179.766
187.75,109.25,3,180.205
187.75,109.5,3,180.648
187.75,109.75,3,181.095
187.75,110,3,181.545
187.75,110.25,3,182
187.75,110.5,3,182.459
187.75,110.75,3,182.922
187.75,111,3,183.389
187.75,111.25,3,183.861
187.75,111.5,3,184.337
187.75,111.75,3,184.817
187.75,112,3,185.302
187.75,112.25,3,185.792
187.75,112.5,3,186.286
187.75,112.75,3,186.784
187.75,113,3,187.288
187.75,113.25,3,187.796
187.75,113.5,3,188.309
187.75,113.75,3,188.827
187.75,114,3,189.35
187.75,114.25,3,189.878
187.75,114.5,3,190.411
187.75,114.75,3,190.949
187.75,115,3,191.493
187.75,115.25,3,192.042
187.75,115.5,3,192.597
187.75,115.75,3,193.157
187.75,116,3,193.723
187.75,116.25,3,194.295
187.75,116.5,3,194.872
187.75,116.75,3,195.455
187.75,117,3,196.045
187.75,117.25,3,196.64
187.75,117.5,3,197.242
187.75,117.75,3,197.85
187.75,118,3,198.464
187.75,118.25,3,199.085
187.75,118.5,3,199.713
187.75,118.75,3,200.347
187.75,119,3,200.988
187.75,119.25,3,201.636
187.75,119.5,3,202.291
187.75,119.75,3,202.953
187.75,120,3,203.623
187.75,120.25,3,204.3
187.75,120.5,3,204.984
187.75,120.75,3,205.677
187.75,121,3,206.377
187.75,121.25,3,207.085
187.75,121.5,3,207.801
187.75,121.75,3,208.526
187.75,122,3,209.259
187.75,122.25,3,210
187.75,122.5,3,210.75
187.75,122.75,3,211.509
187.75,123,3,212.277
187.75,123.25,3,213.054
187.75,123.5,3,213.841
187.75,123.75,3,214.637
187.75,124,3,215.443
187.75,124.25,3,216.259
187.75,124.5,3,217.085
187.75,124.75,3,217.922
187.75,125,3,218.768
187.75,125.25,3,219.626
187.75,125.5,3,220.495
187.75,125.75,3,221.374
187.75,126,3,222.265
187.75,126.25,3,223.168
187.75,126.5,3,224.083
187.75,126.75,3,225.01
187.75,127,3,225.949
187.75,127.25,3,226.9
187.75,127.5,3,227.865
187.75,127.75,3,228.843
187.75,128,3,229.834
187.75,128.25,3,230.839
187.75,128.5,3,231.858
187.75,128.75,3,232.892
187.75,129,3,233.94
187.75,129.25,3,235.003
187.75,129.5,3,236.081
187.75,129.75,3,237.175
187.75,130,3,238.286
187.75,130.25,3,239.412
187.75,130.5,3,240.556
187.75,130.75,3,241.717
187.75,131,3,242.895
187.75,131.25,3,244.092
187.75,131.5,3,245.307
187.75,131.75,3,246.541
187.75,132,3,247.794
187.75,132.25,3,249.068
187.75,132.5,3,250.362
187.75,132.75,3,251.677
187.75,133,3,253.013
187.75,133.25,3,254.372
187.75,133.5,3,255.753
187.75,133.75,3,257.157
187.75,134,3,258.585
187.75,134.25,3,260.038
187.75,134.5,3,261.516
187.75,134.75,3,263.02
187.75,135,3,264.55
187.75,135.25,3,266.109
187.75,135.5,3,267.695
187.75,135.75,3,269.31
187.75,136,3,270.955
187.75,136.25,3,272.63
187.75,136.5,3,274.338
187.75,136.75,3,276.078
187.75,137,3,277.851
187.75,137.25,3,279.659
187.75,137.5,3,281.503
187.75,137.75,3,283.384
187.75,138,3,285.303
187.75,138.25,3,287.261
187.75,138.5,3,289.26
187.75,138.75,3,291.3
187.75,139,3,293.384
187.75,139.25,3,295.513
187.75,139.5,3,297.688
187.75,139.75,3,299.911
187.75,140,3,302.183
187.75,140.25,3,304.507
187.75,140.5,3,306.885
187.75,140.75,3,309.317
187.75,141,3,311.807
187.75,141.25,3,314.356
187.75,141.5,3,316.967
187.75,141.75,3,319.643
187.75,142,3,322.385
187.75,142.25,3,325.196
187.75,142.5,3,328.08
187.75,142.75,3,331.039
187.75,143,3,334.076
187.75,143.25,3,337.197
187.75,143.5,3,340.417
187.75,143.75,3,343.742
187.75,144,3,347.177
187.75,144.25,3,350.727
187.75,144.5,3,354.399
187.75,144.75,3,358.199
187.75,145,3,362.132
187.75,145.25,3,366.208
187.75,145.5,3,370.433
187.75,145.75,3,374.816
187.75,146,3,379.365
187.75,146.25,3,384.091
187.75,146.5,3,389.004
187.75,146.75,3,394.115
187.75,147,3,399.436
187.75,147.25,3,404.981
187.75,147.5,3,410.764
187.75,147.75,3,416.8
187.75,148,3,423.106
187.75,148.25,3,429.702
187.75,148.5,3,436.607
187.75,148.75,3,443.843
187.75,149,3,451.436
187.75,149.25,3,459.411
187.75,149.5,3,467.798
187.75,149.75,2,476.631
187.75,150,2,485.945
187.75,150.25,2,495.782
187.75,150.5,2,506.185
187.75,150.75,2,517.206
187.75,151,2,528.9
187.75,151.25,2,541.332
187.75,151.5,2,554.574
187.75,151.75,2,568.707
187.75,152,2,583.824
187.75,152.25,2,600.032
187.75,152.5,2,617.452
187.75,152.75,2,636.226
187.75,153,2,656.519
187.75,153.25,2,678.521
187.75,153.5,2,702.459
187.75,153.75,2,728.599
187.75,154,2,757.259
187.75,154.25,2,788.822
187.75,154.5,2,823.753
187.75,154.75,2,862.619
187.75,155,2,906.127
187.75,155.25,2,955.159
187.75,155.5,2,1010.84
187.75,155.75,2,1074.62
187.75,156,2,1148.39
187.75,156.25,2,1234.72
187.75,156.5,2,1337.11
187.75,156.75,2,1460.48
187.75,157,2,1612.03
187.75,157.25,2,1802.65
187.75,157.5,2,2049.69
187.75,157.75,2,2382.54
187.75,158,2,2855.31
187.75,158.25,2,3579.68
187.75,158.5,2,4829.3
187.75,158.75,2,7500.37
187.75,159,2,17216.8
187.75,159.25,1,-1
187.75,159.5,1,-1
187.75,159.75,1,-1
187.75,160,1,-1
187.75,160.25,1,-1
187.75,160.5,1,-1
187.75,160.75,1,-1
187.75,161,1,-1
187.75,161.25,1,-1
187.75,161.5,1,-1
187.75,161.75,1,-1
187.75,162,1,-1
187.75,162.25,1,-1
187.75,162.5,1,-1
187.75,162.75,1,-1
187.75,163,1,-1
187.75,163.25,1,-1
187.75,163.5,1,-1
187.75,163.75,1,-1
187.75,164,1,-1
187.75,164.25,1,-1
187.75,164.5,1,-1
187.75,164.75,1,-1
187.75,165,1,-1
187.75,165.25,1,-1
187.75,165.5,1,-1
187.75,165.75,1,-1
187.75,166,1,-1
187.75,166.25,1,-1
187.75,166.5,1,-1
187.75,166.75,1,-1
187.75,167,1,-1
187.75,167.25,1,-1
187.75,167.5,1,-1
187.75,167.75,1,-1
187.75,168,1,-1
187.75,168.25,1,-1
187.75,168.5,1,-1
187.75,168.75,1,-1
187.75,169,1,-1
187.75,169.25,1,-1
187.75,169.5,1,-1
187.75,169.75,1,-1
187.75,170,1,-1
187.75,170.25,1,-1
187.75,170.5,1,-1
187.75,170.75,1,-1
187.75,171,1,-1
187.75,171.25,1,-1
187.75,171.5,1,-1
187.75,171.75,1,-1
187.75,172,1,-1
187.75,172.25,1,-1
187.75,172.5,1,-1
187.75,172.75,1,-1
187.75,173,1,-1
187.75,173.25,1,-1
187.75,173.5,1,-1
187.75,173.75,1,-1
187.75,174,1,-1
187.75,174.25,1,-1
187.75,174.5,1,-1
187.75,174.75,1,-1
187.75,175,1,-1
187.75,175.25,1,-1
187.75,175.5,1,-1
187.75,175.75,1,-1
187.75,176,1,-1
187.75,176.25,1,-1
187.75,176.5,1,-1
187.75,176.75,1,-1
187.75,177,1,-1
187.75,177.25,1,-1
187.75,177.5,1,-1
187.75,177.75,1,-1
187.75,178,1,-1
187.75,178.25,1,-1
187.75,178.5,1,-1
187.75,178.75,1,-1
187.75,179,1,-1
187.75,179.25,1,-1
187.75,179.5,1,-1
187.75,179.75,1,-1
187.75,180,1,-1
187.75,180.25,1,-1
187.75,180.5,1,-1
187.75,180.75,1,-1
187.75,181,1,-1
187.75,181.25,1,-1
187.75,181.5,1,-1
187.75,181.75,1,-1
187.75,182,1,-1
187.75,182.25,1,-1
187.75,182.5,1,-1
187.75,182.75,1,-1
187.75,183,1,-1
187.75,183.25,1,-1
187.75,183.5,1,-1
187.75,183.75,1,-1
187.75,184,4,-1
187.75,184.25,4,-1
187.75,184.5,4,-1
187.75,184.75,4,-1
187.75,185,4,-1
187.75,185.25,4,-1
187.75,185.5,4,-1
187.75,185.75,4,-1
187.75,186,4,-1
187.75,186.25,4,-1
187.75,186.5,4,-1
187.75,186.75,4,-1
187.75,187,4,-1
187.75,187.25,4,-1
187.75,187.5,4,-1
187.75,187.75,4,-1
187.75,188,4,-1
187.75,188.25,4,-1
187.75,188.5,4,-1
187.75,188.75,4,-1
187.75,189,4,-1
187.75,189.25,4,-1
187.75,189.5,4,-1
187.75,189.75,4,-1
187.75,190,4,-1
187.75,190.25,4,-1
187.75,190.5,4,-1
187.75,190.75,4,-1
187.75,191,4,-1
187.75,191.25,4,-1
187.75,191.5,4,-1
187.75,191.75,4,-1
187.75,192,4,-1
187.75,192.25,4,-1
187.75,192.5,4,-1
187.75,192.75,4,-1
187.75,193,4,-1
187.75,193.25,4,-1
187.75,193.5,4,-1
187.75,193.75,4,-1
187.75,194,4,-1
187.75,194.25,4,-1
187.75,194.5,4,-1
187.75,194.75,4,-1
187.75,195,4,-1
187.75,195.25,4,-1
187.75,195.5,4,-1
187.75,195.75,4,-1
187.75,196,4,-1
187.75,196.25,4,-1
187.75,196.5,4,-1
187.75,196.75,4,-1
187.75,197,4,-1
187.75,197.25,4,-1
187.75,197.5,4,-1
187.75,197.75,4,-1
187.75,198,4,-1
187.75,198.25,4,-1
187.75,198.5,4,-1
187.75,198.75,4,-1
187.75,199,4,-1
187.75,199.25,4,-1
187.75,199.5,4,-1
187.75,199.75,4,-1
187.75,200,4,-1
187.75,200.25,4,-1
187.75,200.5,4,-1
187.75,200.75,4,-1
187.75,201,4,-1
187.75,201.25,4,-1
187.75,201.5,4,-1
187.75,201.75,4,-1
187.75,202,4,-1
187.75,202.25,4,-1
187.75,202.5,4,-1
187.75,202.75,4,-1
187.75,203,4,-1
187.75,203.25,4,-1
187.75,203.5,4,-1
187.75,203.75,4,-1
187.75,204,4,-1
187.75,204.25,4,-1
187.75,204.5,4,-1
187.75,204.75,4,-1
187.75,205,4,-1
187.75,205.25,4,-1
187.75,205.5,4,-1
