Mt,Mh_calc,Stability,S_approx
125.25,24.5,2,2558.14
125.25,24.75,2,2582.3
125.25,25,2,2607.19
125.25,25.25,2,2632.8
125.25,25.5,2,2659.2
125.25,25.75,2,2686.4
125.25,26,2,2714.45
125.25,26.25,2,2743.38
125.25,26.5,2,2773.22
125.25,26.75,2,2804.03
125.25,27,2,2835.82
125.25,27.25,2,2868.65
125.25,27.5,2,2902.57
125.25,27.75,2,2937.64
125.25,28,2,2973.91
125.25,28.25,2,3011.43
125.25,28.5,2,3050.27
125.25,28.75,2,3090.47
125.25,29,2,3132.13
125.25,29.25,2,3175.31
125.25,29.5,2,3220.1
125.25,29.75,2,3266.58
125.25,30,2,3314.86
125.25,30.25,2,3365
125.25,30.5,2,3417.13
125.25,30.75,2,3471.36
125.25,31,2,3527.83
125.25,31.25,2,3586.67
125.25,31.5,2,3648.02
125.25,31.75,2,3712.03
125.25,32,2,3778.86
125.25,32.25,2,3848.73
125.25,32.5,2,3921.83
125.25,32.75,2,3998.39
125.25,33,2,4078.64
125.25,33.25,2,4162.83
125.25,33.5,2,4251.27
125.25,33.75,2,4344.29
125.25,34,2,4442.25
125.25,34.25,2,4545.55
125.25,34.5,2,4654.6
125.25,34.75,2,4769.87
125.25,35,2,4891.94
125.25,35.25,2,5021.42
125.25,35.5,2,5159
125.25,35.75,2,5305.45
125.25,36,2,5461.56
125.25,36.25,2,5628.39
125.25,36.5,2,5807.08
125.25,36.75,2,5998.93
125.25,37,2,6205.43
125.25,37.25,2,6428.18
125.25,37.5,2,6669.3
125.25,37.75,2,6931.14
125.25,38,2,7216.47
125.25,38.25,2,7528.59
125.25,38.5,2,7871.23
125.25,38.75,2,8249.29
125.25,39,2,8668.53
125.25,39.25,2,9136.05
125.25,39.5,2,9660.6
125.25,39.75,2,10253
125.25,40,2,10927.7
125.25,40.25,2,11703
125.25,40.5,2,12603.3
125.25,40.75,2,13660.8
125.25,41,2,14920.8
125.25,41.25,2,16447.9
125.25,41.5,2,18337
125.25,41.75,2,20734
125.25,42,2,23873.4
125.25,42.25,2,28165.8
125.25,42.5,2,34388.6
125.25,42.75,2,44221.7
125.25,43,2,62081.5
125.25,43.25,2,104575
125.25,43.5,2,336066
125.25,43.75,1,-1
125.25,44,1,-1
125.25,44.25,1,-1
125.25,44.5,1,-1
125.25,44.75,1,-1
125.25,45,1,-1
125.25,45.25,1,-1
125.25,45.5,1,-1
125.25,45.75,1,-1
125.25,46,1,-1
125.25,46.25,1,-1
125.25,46.5,1,-1
125.25,46.75,1,-1
125.25,47,1,-1
125.25,47.25,1,-1
125.25,47.5,1,-1
125.25,47.75,1,-1
125.25,48,1,-1
125.25,48.25,1,-1
125.25,48.5,1,-1
125.25,48.75,1,-1
125.25,49,1,-1
125.25,49.25,1,-1
125.25,49.5,1,-1
125.25,49.75,1,-1
125.25,50,1,-1
125.25,50.25,1,-1
125.25,50.5,1,-1
125.25,50.75,1,-1
125.25,51,1,-1
125.25,51.25,1,-1
125.25,51.5,1,-1
125.25,51.75,1,-1
125.25,52,1,-1
125.25,52.25,1,-1
125.25,52.5,1,-1
125.25,52.75,1,-1
125.25,53,1,-1
125.25,53.25,1,-1
125.25,53.5,1,-1
125.25,53.75,1,-1
125.25,54,1,-1
125.25,54.25,1,-1
125.25,54.5,1,-1
125.25,54.75,1,-1
125.25,55,1,-1
125.25,55.25,1,-1
125.25,55.5,1,-1
125.25,55.75,1,-1
125.25,56,1,-1
125.25,56.25,1,-1
125.25,56.5,1,-1
125.25,56.75,1,-1
125.25,57,1,-1
125.25,57.25,1,-1
125.25,57.5,1,-1
125.25,57.75,1,-1
125.25,58,1,-1
125.25,58.25,1,-1
125.25,58.5,1,-1
125.25,58.75,1,-1
125.25,59,1,-1
125.25,59.25,1,-1
125.25,59.5,1,-1
125.25,59.75,1,-1
125.25,60,1,-1
125.25,60.25,1,-1
125.25,60.5,1,-1
125.25,60.75,1,-1
125.25,61,1,-1
125.25,61.25,1,-1
125.25,61.5,1,-1
125.25,61.75,1,-1
125.25,62,1,-1
125.25,62.25,1,-1
125.25,62.5,1,-1
125.25,62.75,1,-1
125.25,63,1,-1
125.25,63.25,1,-1
125.25,63.5,1,-1
125.25,63.75,1,-1
125.25,64,1,-1
125.25,64.25,1,-1
125.25,64.5,1,-1
125.25,64.75,1,-1
125.25,65,1,-1
125.25,65.25,1,-1
125.25,65.5,1,-1
125.25,65.75,1,-1
125.25,66,1,-1
125.25,66.25,1,-1
125.25,66.5,1,-1
125.25,66.75,1,-1
125.25,67,1,-1
125.25,67.25,1,-1
125.25,67.5,1,-1
125.25,67.75,1,-1
125.25,68,1,-1
125.25,68.25,1,-1
125.25,68.5,1,-1
125.25,68.75,1,-1
125.25,69,1,-1
125.25,69.25,1,-1
125.25,69.5,1,-1
125.25,69.75,1,-1
125.25,70,1,-1
125.25,70.25,1,-1
125.25,70.5,1,-1
125.25,70.75,1,-1
125.25,71,1,-1
125.25,71.25,1,-1
125.25,71.5,1,-1
125.25,71.75,1,-1
125.25,72,1,-1
125.25,72.25,1,-1
125.25,72.5,1,-1
125.25,72.75,1,-1
125.25,73,1,-1
125.25,73.25,1,-1
125.25,73.5,1,-1
125.25,73.75,1,-1
125.25,74,1,-1
125.25,74.25,1,-1
125.25,74.5,1,-1
125.25,74.75,1,-1
125.25,75,1,-1
125.25,75.25,1,-1
125.25,75.5,1,-1
125.25,75.75,1,-1
125.25,76,1,-1
125.25,76.25,1,-1
125.25,76.5,1,-1
125.25,76.75,1,-1
125.25,77,1,-1
125.25,77.25,1,-1
125.25,77.5,1,-1
125.25,77.75,1,-1
125.25,78,1,-1
125.25,78.25,1,-1
125.25,78.5,1,-1
125.25,78.75,1,-1
125.25,79,1,-1
125.25,79.25,1,-1
125.25,79.5,1,-1
125.25,79.75,1,-1
125.25,80,1,-1
125.25,80.25,1,-1
125.25,80.5,1,-1
125.25,80.75,1,-1
125.25,81,1,-1
125.25,81.25,1,-1
125.25,81.5,1,-1
125.25,81.75,1,-1
125.25,82,1,-1
125.25,82.25,1,-1
125.25,82.5,1,-1
125.25,82.75,1,-1
125.25,83,1,-1
125.25,83.25,1,-1
125.25,83.5,1,-1
125.25,83.75,1,-1
125.25,84,1,-1
125.25,84.25,1,-1
125.25,84.5,1,-1
125.25,84.75,1,-1
125.25,85,1,-1
125.25,85.25,1,-1
125.25,85.5,1,-1
125.25,85.75,1,-1
125.25,86,1,-1
125.25,86.25,1,-1
125.25,86.5,1,-1
125.25,86.75,1,-1
125.25,87,1,-1
125.25,87.25,1,-1
125.25,87.5,1,-1
125.25,87.75,1,-1
125.25,88,1,-1
125.25,88.25,1,-1
125.25,88.5,1,-1
125.25,88.75,1,-1
125.25,89,1,-1
125.25,89.25,1,-1
125.25,89.5,1,-1
125.25,89.75,1,-1
125.25,90,1,-1
125.25,90.25,1,-1
125.25,90.5,1,-1
125.25,90.75,1,-1
125.25,91,1,-1
125.25,91.25,1,-1
125.25,91.5,1,-1
125.25,91.75,1,-1
125.25,92,1,-1
125.25,92.25,1,-1
125.25,92.5,1,-1
125.25,92.75,1,-1
125.25,93,1,-1
125.25,93.25,1,-1
125.25,93.5,1,-1
125.25,93.75,1,-1
125.25,94,1,-1
125.25,94.25,1,-1
125.25,94.5,1,-1
125.25,94.75,1,-1
125.25,95,1,-1
125.25,95.25,1,-1
125.25,95.5,1,-1
125.25,95.75,1,-1
125.25,96,1,-1
125.25,96.25,1,-1
125.25,96.5,1,-1
125.25,96.75,1,-1
125.25,97,1,-1
125.25,97.25,1,-1
125.25,97.5,1,-1
125.25,97.75,1,-1
125.25,98,1,-1
125.25,98.25,1,-1
125.25,98.5,1,-1
125.25,98.75,1,-1
125.25,99,1,-1
125.25,99.25,1,-1
125.25,99.5,1,-1
125.25,99.75,1,-1
125.25,100,1,-1
125.25,100.25,1,-1
125.25,100.5,1,-1
125.25,100.75,1,-1
125.25,101,1,-1
125.25,101.25,1,-1
125.25,101.5,1,-1
125.25,101.75,1,-1
125.25,102,1,-1
125.25,102.25,1,-1
125.25,102.5,1,-1
125.25,102.75,1,-1
125.25,103,1,-1
125.25,103.25,1,-1
125.25,103.5,1,-1
125.25,103.75,1,-1
125.25,104,1,-1
125.25,104.25,1,-1
125.25,104.5,1,-1
125.25,104.75,1,-1
125.25,105,1,-1
125.25,105.25,1,-1
125.25,105.5,1,-1
125.25,105.75,1,-1
125.25,106,1,-1
125.25,106.25,1,-1
125.25,106.5,1,-1
125.25,106.75,1,-1
125.25,107,1,-1
125.25,107.25,1,-1
125.25,107.5,1,-1
125.25,107.75,1,-1
125.25,108,1,-1
125.25,108.25,1,-1
125.25,108.5,1,-1
125.25,108.75,1,-1
125.25,109,1,-1
125.25,109.25,1,-1
125.25,109.5,1,-1
125.25,109.75,1,-1
125.25,110,1,-1
125.25,110.25,1,-1
125.25,110.5,1,-1
125.25,110.75,1,-1
125.25,111,1,-1
125.25,111.25,1,-1
125.25,111.5,1,-1
125.25,111.75,1,-1
125.25,112,1,-1
125.25,112.25,1,-1
125.25,112.5,1,-1
125.25,112.75,1,-1
125.25,113,1,-1
125.25,113.25,1,-1
125.25,113.5,1,-1
125.25,113.75,1,-1
125.25,114,1,-1
125.25,114.25,1,-1
125.25,114.5,1,-1
125.25,114.75,1,-1
125.25,115,1,-1
125.25,115.25,1,-1
125.25,115.5,1,-1
125.25,115.75,1,-1
125.25,116,1,-1
125.25,116.25,1,-1
125.25,116.5,1,-1
125.25,116.75,1,-1
125.25,117,1,-1
125.25,117.25,1,-1
125.25,117.5,1,-1
125.25,117.75,1,-1
125.25,118,1,-1
125.25,118.25,1,-1
125.25,118.5,1,-1
125.25,118.75,1,-1
125.25,119,1,-1
125.25,119.25,1,-1
125.25,119.5,1,-1
125.25,119.75,1,-1
125.25,120,1,-1
125.25,120.25,1,-1
125.25,120.5,1,-1
125.25,120.75,1,-1
125.25,121,1,-1
125.25,121.25,1,-1
125.25,121.5,1,-1
125.25,121.75,1,-1
125.25,122,1,-1
125.25,122.25,1,-1
125.25,122.5,1,-1
125.25,122.75,1,-1
125.25,123,1,-1
125.25,123.25,1,-1
125.25,123.5,1,-1
125.25,123.75,1,-1
125.25,124,1,-1
125.25,124.25,1,-1
125.25,124.5,1,-1
125.25,124.75,1,-1
125.25,125,1,-1
125.25,125.25,1,-1
125.25,125.5,1,-1
125.25,125.75,1,-1
125.25,126,1,-1
125.25,126.25,1,-1
125.25,126.5,1,-1
125.25,126.75,1,-1
125.25,127,1,-1
125.25,127.25,1,-1
125.25,127.5,1,-1
125.25,127.75,1,-1
125.25,128,1,-1
125.25,128.25,1,-1
125.25,128.5,1,-1
125.25,128.75,1,-1
125.25,129,1,-1
125.25,129.25,1,-1
125.25,129.5,1,-1
125.25,129.75,1,-1
125.25,130,1,-1
125.25,130.25,1,-1
125.25,130.5,1,-1
125.25,130.75,1,-1
125.25,131,1,-1
125.25,131.25,1,-1
125.25,131.5,1,-1
125.25,131.75,1,-1
125.25,132,1,-1
125.25,132.25,1,-1
125.25,132.5,1,-1
125.25,132.75,1,-1
125.25,133,1,-1
125.25,133.25,1,-1
125.25,133.5,1,-1
125.25,133.75,1,-1
125.25,134,1,-1
125.25,134.25,1,-1
125.25,134.5,1,-1
125.25,134.75,1,-1
125.25,135,1,-1
125.25,135.25,1,-1
125.25,135.5,1,-1
125.25,135.75,1,-1
125.25,136,1,-1
125.25,136.25,1,-1
125.25,136.5,1,-1
125.25,136.75,1,-1
125.25,137,1,-1
125.25,137.25,1,-1
125.25,137.5,1,-1
125.25,137.75,1,-1
125.25,138,1,-1
125.25,138.25,1,-1
125.25,138.5,1,-1
125.25,138.75,1,-1
125.25,139,1,-1
125.25,139.25,1,-1
125.25,139.5,1,-1
125.25,139.75,1,-1
125.25,140,1,-1
125.25,140.25,1,-1
125.25,140.5,1,-1
125.25,140.75,1,-1
125.25,141,1,-1
125.25,141.25,1,-1
125.25,141.5,1,-1
125.25,141.75,1,-1
125.25,142,1,-1
125.25,142.25,1,-1
125.25,142.5,1,-1
125.25,142.75,1,-1
125.25,143,1,-1
125.25,143.25,1,-1
125.25,143.5,1,-1
125.25,143.75,1,-1
125.25,144,1,-1
125.25,144.25,1,-1
125.25,144.5,1,-1
125.25,144.75,1,-1
125.25,145,1,-1
125.25,145.25,1,-1
125.25,145.5,1,-1
125.25,145.75,1,-1
125.25,146,1,-1
125.25,146.25,1,-1
125.25,146.5,1,-1
125.25,146.75,1,-1
125.25,147,1,-1
125.25,147.25,1,-1
125.25,147.5,1,-1
125.25,147.75,1,-1
125.25,148,1,-1
125.25,148.25,1,-1
125.25,148.5,1,-1
125.25,148.75,1,-1
125.25,149,1,-1
125.25,149.25,1,-1
125.25,149.5,1,-1
125.25,149.75,1,-1
125.25,150,1,-1
125.25,150.25,1,-1
125.25,150.5,1,-1
125.25,150.75,1,-1
125.25,151,1,-1
125.25,151.25,1,-1
125.25,151.5,1,-1
125.25,151.75,1,-1
125.25,152,1,-1
125.25,152.25,1,-1
125.25,152.5,1,-1
125.25,152.75,1,-1
125.25,153,1,-1
125.25,153.25,1,-1
125.25,153.5,1,-1
125.25,153.75,1,-1
125.25,154,1,-1
125.25,154.25,1,-1
125.25,154.5,1,-1
125.25,154.75,1,-1
125.25,155,1,-1
125.25,155.25,1,-1
125.25,155.5,1,-1
125.25,155.75,1,-1
125.25,156,1,-1
125.25,156.25,1,-1
125.25,156.5,1,-1
125.25,156.75,1,-1
125.25,157,1,-1
125.25,157.25,1,-1
125.25,157.5,1,-1
125.25,157.75,1,-1
125.25,158,1,-1
125.25,158.25,1,-1
125.25,158.5,1,-1
125.25,158.75,1,-1
125.25,159,1,-1
125.25,159.25,1,-1
125.25,159.5,1,-1
125.25,159.75,1,-1
125.25,160,1,-1
125.25,160.25,1,-1
125.25,160.5,4,-1
125.25,160.75,4,-1
125.25,161,4,-1
125.25,161.25,4,-1
125.25,161.5,4,-1
125.25,161.75,4,-1
125.25,162,4,-1
125.25,162.25,4,-1
125.25,162.5,4,-1
125.25,162.75,4,-1
125.25,163,4,-1
125.25,163.25,4,-1
125.25,163.5,4,-1
125.25,163.75,4,-1
125.25,164,4,-1
125.25,164.25,4,-1
125.25,164.5,4,-1
125.25,164.75,4,-1
125.25,165,4,-1
125.25,165.25,4,-1
125.25,165.5,4,-1
125.25,165.75,4,-1
125.25,166,4,-1
125.25,166.25,4,-1
125.25,166.5,4,-1
125.25,166.75,4,-1
125.25,167,4,-1
125.25,167.25,4,-1
125.25,167.5,4,-1
125.25,167.75,4,-1
125.25,168,4,-1
125.25,168.25,4,-1
