Mt,Mh_calc,Stability,S_approx
146,13.75,2,592.444
146,14,2,593.126
146,14.25,2,593.822
146,14.5,2,594.533
146,14.75,2,595.257
146,15,2,595.996
146,15.25,2,596.75
146,15.5,2,597.517
146,15.75,2,598.299
146,16,2,599.096
146,16.25,2,599.908
146,16.5,2,600.734
146,16.75,2,601.576
146,17,2,602.434
146,17.25,2,603.306
146,17.5,2,604.194
146,17.75,2,605.097
146,18,2,606.016
146,18.25,2,606.951
146,18.5,2,607.902
146,18.75,2,608.87
146,19,2,609.854
146,19.25,2,610.854
146,19.5,2,611.87
146,19.75,2,612.903
146,20,2,613.954
146,20.25,2,615.021
146,20.5,2,616.106
146,20.75,2,617.208
146,21,2,618.328
146,21.25,2,619.465
146,21.5,2,620.62
146,21.75,2,621.794
146,22,2,622.986
146,22.25,2,624.197
146,22.5,2,625.426
146,22.75,2,626.674
146,23,2,627.941
146,23.25,2,629.228
146,23.5,2,630.534
146,23.75,2,631.861
146,24,2,633.207
146,24.25,2,634.573
146,24.5,2,635.959
146,24.75,2,637.367
146,25,2,638.795
146,25.25,2,640.246
146,25.5,2,641.716
146,25.75,2,643.209
146,26,2,644.724
146,26.25,2,646.261
146,26.5,2,647.822
146,26.75,2,649.404
146,27,2,651.01
146,27.25,2,652.639
146,27.5,2,654.292
146,27.75,2,655.97
146,28,2,657.671
146,28.25,2,659.397
146,28.5,2,661.148
146,28.75,2,662.925
146,29,2,664.728
146,29.25,2,666.556
146,29.5,2,668.41
146,29.75,2,670.293
146,30,2,672.202
146,30.25,2,674.138
146,30.5,2,676.103
146,30.75,2,678.096
146,31,2,680.118
146,31.25,2,682.169
146,31.5,2,684.25
146,31.75,2,686.361
146,32,2,688.503
146,32.25,2,690.675
146,32.5,2,692.879
146,32.75,2,695.116
146,33,2,697.385
146,33.25,2,699.687
146,33.5,2,702.022
146,33.75,2,704.392
146,34,2,706.797
146,34.25,2,709.236
146,34.5,2,711.712
146,34.75,2,714.224
146,35,2,716.774
146,35.25,2,719.36
146,35.5,2,721.985
146,35.75,2,724.65
146,36,2,727.353
146,36.25,2,730.097
146,36.5,2,732.883
146,36.75,2,735.71
146,37,2,738.579
146,37.25,2,741.492
146,37.5,2,744.45
146,37.75,2,747.452
146,38,2,750.499
146,38.25,2,753.594
146,38.5,2,756.736
146,38.75,2,759.926
146,39,2,763.166
146,39.25,2,766.457
146,39.5,2,769.797
146,39.75,2,773.191
146,40,2,776.638
146,40.25,2,780.138
146,40.5,2,783.695
146,40.75,2,787.309
146,41,2,790.979
146,41.25,2,794.709
146,41.5,2,798.499
146,41.75,2,802.349
146,42,2,806.263
146,42.25,2,810.242
146,42.5,2,814.284
146,42.75,2,818.395
146,43,2,822.574
146,43.25,2,826.821
146,43.5,2,831.141
146,43.75,2,835.533
146,44,2,839.999
146,44.25,2,844.543
146,44.5,2,849.163
146,44.75,2,853.864
146,45,2,858.648
146,45.25,2,863.512
146,45.5,2,868.464
146,45.75,2,873.504
146,46,2,878.632
146,46.25,2,883.854
146,46.5,2,889.169
146,46.75,2,894.58
146,47,2,900.092
146,47.25,2,905.703
146,47.5,2,911.42
146,47.75,2,917.242
146,48,2,923.175
146,48.25,2,929.221
146,48.5,2,935.38
146,48.75,2,941.66
146,49,2,948.06
146,49.25,2,954.586
146,49.5,2,961.24
146,49.75,2,968.026
146,50,2,974.95
146,50.25,2,982.01
146,50.5,2,989.216
146,50.75,2,996.569
146,51,2,1004.07
146,51.25,2,1011.74
146,51.5,2,1019.56
146,51.75,2,1027.55
146,52,2,1035.71
146,52.25,2,1044.05
146,52.5,2,1052.57
146,52.75,2,1061.28
146,53,2,1070.18
146,53.25,2,1079.28
146,53.5,2,1088.59
146,53.75,2,1098.11
146,54,2,1107.86
146,54.25,2,1117.83
146,54.5,2,1128.04
146,54.75,2,1138.49
146,55,2,1149.19
146,55.25,2,1160.16
146,55.5,2,1171.4
146,55.75,2,1182.91
146,56,2,1194.73
146,56.25,2,1206.84
146,56.5,2,1219.26
146,56.75,2,1232.01
146,57,2,1245.1
146,57.25,2,1258.54
146,57.5,2,1272.35
146,57.75,2,1286.53
146,58,2,1301.12
146,58.25,2,1316.11
146,58.5,2,1331.53
146,58.75,2,1347.4
146,59,2,1363.74
146,59.25,2,1380.57
146,59.5,2,1397.9
146,59.75,2,1415.77
146,60,2,1434.19
146,60.25,2,1453.2
146,60.5,2,1472.82
146,60.75,2,1493.08
146,61,2,1514.01
146,61.25,2,1535.65
146,61.5,2,1558.02
146,61.75,2,1581.18
146,62,2,1605.15
146,62.25,2,1629.99
146,62.5,2,1655.74
146,62.75,2,1682.45
146,63,2,1710.18
146,63.25,2,1738.97
146,63.5,2,1768.91
146,63.75,2,1800.05
146,64,2,1832.47
146,64.25,2,1866.25
146,64.5,2,1901.47
146,64.75,2,1938.23
146,65,2,1976.64
146,65.25,2,2016.79
146,65.5,2,2058.83
146,65.75,2,2102.87
146,66,2,2149.06
146,66.25,2,2197.58
146,66.5,2,2248.58
146,66.75,2,2302.28
146,67,2,2358.89
146,67.25,2,2418.64
146,67.5,2,2481.82
146,67.75,2,2548.72
146,68,2,2619.68
146,68.25,2,2695.08
146,68.5,2,2775.35
146,68.75,2,2860.97
146,69,2,2952.51
146,69.25,2,3050.57
146,69.5,2,3155.9
146,69.75,2,3269.34
146,70,2,3391.84
146,70.25,2,3524.54
146,70.5,2,3668.79
146,70.75,2,3826.11
146,71,2,3998.41
146,71.25,2,4187.93
146,71.5,2,4397.34
146,71.75,2,4629.98
146,72,2,4889.95
146,72.25,2,5182.31
146,72.5,2,5513.55
146,72.75,2,5892.01
146,73,2,6328.47
146,73.25,2,6837.4
146,73.5,2,7438.54
146,73.75,2,8159.37
146,74,2,9039.5
146,74.25,2,10138.5
146,74.5,2,11549.5
146,74.75,2,13426.9
146,75,2,16048.5
146,75.25,2,19965.9
146,75.5,2,26454.6
146,75.75,2,39281.7
146,76,2,76610.3
146,76.25,2,1.70031e+006
146,76.5,1,-1
146,76.75,1,-1
146,77,1,-1
146,77.25,1,-1
146,77.5,1,-1
146,77.75,1,-1
146,78,1,-1
146,78.25,1,-1
146,78.5,1,-1
146,78.75,1,-1
146,79,1,-1
146,79.25,1,-1
146,79.5,1,-1
146,79.75,1,-1
146,80,1,-1
146,80.25,1,-1
146,80.5,1,-1
146,80.75,1,-1
146,81,1,-1
146,81.25,1,-1
146,81.5,1,-1
146,81.75,1,-1
146,82,1,-1
146,82.25,1,-1
146,82.5,1,-1
146,82.75,1,-1
146,83,1,-1
146,83.25,1,-1
146,83.5,1,-1
146,83.75,1,-1
146,84,1,-1
146,84.25,1,-1
146,84.5,1,-1
146,84.75,1,-1
146,85,1,-1
146,85.25,1,-1
146,85.5,1,-1
146,85.75,1,-1
146,86,1,-1
146,86.25,1,-1
146,86.5,1,-1
146,86.75,1,-1
146,87,1,-1
146,87.25,1,-1
146,87.5,1,-1
146,87.75,1,-1
146,88,1,-1
146,88.25,1,-1
146,88.5,1,-1
146,88.75,1,-1
146,89,1,-1
146,89.25,1,-1
146,89.5,1,-1
146,89.75,1,-1
146,90,1,-1
146,90.25,1,-1
146,90.5,1,-1
146,90.75,1,-1
146,91,1,-1
146,91.25,1,-1
146,91.5,1,-1
146,91.75,1,-1
146,92,1,-1
146,92.25,1,-1
146,92.5,1,-1
146,92.75,1,-1
146,93,1,-1
146,93.25,1,-1
146,93.5,1,-1
146,93.75,1,-1
146,94,1,-1
146,94.25,1,-1
146,94.5,1,-1
146,94.75,1,-1
146,95,1,-1
146,95.25,1,-1
146,95.5,1,-1
146,95.75,1,-1
146,96,1,-1
146,96.25,1,-1
146,96.5,1,-1
146,96.75,1,-1
146,97,1,-1
146,97.25,1,-1
146,97.5,1,-1
146,97.75,1,-1
146,98,1,-1
146,98.25,1,-1
146,98.5,1,-1
146,98.75,1,-1
146,99,1,-1
146,99.25,1,-1
146,99.5,1,-1
146,99.75,1,-1
146,100,1,-1
146,100.25,1,-1
146,100.5,1,-1
146,100.75,1,-1
146,101,1,-1
146,101.25,1,-1
146,101.5,1,-1
146,101.75,1,-1
146,102,1,-1
146,102.25,1,-1
146,102.5,1,-1
146,102.75,1,-1
146,103,1,-1
146,103.25,1,-1
146,103.5,1,-1
146,103.75,1,-1
146,104,1,-1
146,104.25,1,-1
146,104.5,1,-1
146,104.75,1,-1
146,105,1,-1
146,105.25,1,-1
146,105.5,1,-1
146,105.75,1,-1
146,106,1,-1
146,106.25,1,-1
146,106.5,1,-1
146,106.75,1,-1
146,107,1,-1
146,107.25,1,-1
146,107.5,1,-1
146,107.75,1,-1
146,108,1,-1
146,108.25,1,-1
146,108.5,1,-1
146,108.75,1,-1
146,109,1,-1
146,109.25,1,-1
146,109.5,1,-1
146,109.75,1,-1
146,110,1,-1
146,110.25,1,-1
146,110.5,1,-1
146,110.75,1,-1
146,111,1,-1
146,111.25,1,-1
146,111.5,1,-1
146,111.75,1,-1
146,112,1,-1
146,112.25,1,-1
146,112.5,1,-1
146,112.75,1,-1
146,113,1,-1
146,113.25,1,-1
146,113.5,1,-1
146,113.75,1,-1
146,114,1,-1
146,114.25,1,-1
146,114.5,1,-1
146,114.75,1,-1
146,115,1,-1
146,115.25,1,-1
146,115.5,1,-1
146,115.75,1,-1
146,116,1,-1
146,116.25,1,-1
146,116.5,1,-1
146,116.75,1,-1
146,117,1,-1
146,117.25,1,-1
146,117.5,1,-1
146,117.75,1,-1
146,118,1,-1
146,118.25,1,-1
146,118.5,1,-1
146,118.75,1,-1
146,119,1,-1
146,119.25,1,-1
146,119.5,1,-1
146,119.75,1,-1
146,120,1,-1
146,120.25,1,-1
146,120.5,1,-1
146,120.75,1,-1
146,121,1,-1
146,121.25,1,-1
146,121.5,1,-1
146,121.75,1,-1
146,122,1,-1
146,122.25,1,-1
146,122.5,1,-1
146,122.75,1,-1
146,123,1,-1
146,123.25,1,-1
146,123.5,1,-1
146,123.75,1,-1
146,124,1,-1
146,124.25,1,-1
146,124.5,1,-1
146,124.75,1,-1
146,125,1,-1
146,125.25,1,-1
146,125.5,1,-1
146,125.75,1,-1
146,126,1,-1
146,126.25,1,-1
146,126.5,1,-1
146,126.75,1,-1
146,127,1,-1
146,127.25,1,-1
146,127.5,1,-1
146,127.75,1,-1
146,128,1,-1
146,128.25,1,-1
146,128.5,1,-1
146,128.75,1,-1
146,129,1,-1
146,129.25,1,-1
146,129.5,1,-1
146,129.75,1,-1
146,130,1,-1
146,130.25,1,-1
146,130.5,1,-1
146,130.75,1,-1
146,131,1,-1
146,131.25,1,-1
146,131.5,1,-1
146,131.75,1,-1
146,132,1,-1
146,132.25,1,-1
146,132.5,1,-1
146,132.75,1,-1
146,133,1,-1
146,133.25,1,-1
146,133.5,1,-1
146,133.75,1,-1
146,134,1,-1
146,134.25,1,-1
146,134.5,1,-1
146,134.75,1,-1
146,135,1,-1
146,135.25,1,-1
146,135.5,1,-1
146,135.75,1,-1
146,136,1,-1
146,136.25,1,-1
146,136.5,1,-1
146,136.75,1,-1
146,137,1,-1
146,137.25,1,-1
146,137.5,1,-1
146,137.75,1,-1
146,138,1,-1
146,138.25,1,-1
146,138.5,1,-1
146,138.75,1,-1
146,139,1,-1
146,139.25,1,-1
146,139.5,1,-1
146,139.75,1,-1
146,140,1,-1
146,140.25,1,-1
146,140.5,1,-1
146,140.75,1,-1
146,141,1,-1
146,141.25,1,-1
146,141.5,1,-1
146,141.75,1,-1
146,142,1,-1
146,142.25,1,-1
146,142.5,1,-1
146,142.75,1,-1
146,143,1,-1
146,143.25,1,-1
146,143.5,1,-1
146,143.75,1,-1
146,144,1,-1
146,144.25,1,-1
146,144.5,1,-1
146,144.75,1,-1
146,145,1,-1
146,145.25,1,-1
146,145.5,1,-1
146,145.75,1,-1
146,146,1,-1
146,146.25,1,-1
146,146.5,1,-1
146,146.75,1,-1
146,147,1,-1
146,147.25,1,-1
146,147.5,1,-1
146,147.75,1,-1
146,148,1,-1
146,148.25,1,-1
146,148.5,1,-1
146,148.75,1,-1
146,149,1,-1
146,149.25,1,-1
146,149.5,1,-1
146,149.75,1,-1
146,150,1,-1
146,150.25,1,-1
146,150.5,1,-1
146,150.75,1,-1
146,151,1,-1
146,151.25,1,-1
146,151.5,1,-1
146,151.75,1,-1
146,152,1,-1
146,152.25,1,-1
146,152.5,1,-1
146,152.75,1,-1
146,153,1,-1
146,153.25,1,-1
146,153.5,1,-1
146,153.75,1,-1
146,154,1,-1
146,154.25,1,-1
146,154.5,1,-1
146,154.75,1,-1
146,155,1,-1
146,155.25,1,-1
146,155.5,1,-1
146,155.75,1,-1
146,156,1,-1
146,156.25,1,-1
146,156.5,1,-1
146,156.75,1,-1
146,157,1,-1
146,157.25,1,-1
146,157.5,1,-1
146,157.75,1,-1
146,158,1,-1
146,158.25,1,-1
146,158.5,1,-1
146,158.75,1,-1
146,159,1,-1
146,159.25,1,-1
146,159.5,1,-1
146,159.75,1,-1
146,160,1,-1
146,160.25,1,-1
146,160.5,1,-1
146,160.75,1,-1
146,161,1,-1
146,161.25,1,-1
146,161.5,1,-1
146,161.75,1,-1
146,162,1,-1
146,162.25,1,-1
146,162.5,4,-1
146,162.75,4,-1
146,163,4,-1
146,163.25,4,-1
146,163.5,4,-1
146,163.75,4,-1
146,164,4,-1
146,164.25,4,-1
146,164.5,4,-1
146,164.75,4,-1
146,165,4,-1
146,165.25,4,-1
146,165.5,4,-1
146,165.75,4,-1
146,166,4,-1
146,166.25,4,-1
146,166.5,4,-1
146,166.75,4,-1
146,167,4,-1
146,167.25,4,-1
146,167.5,4,-1
146,167.75,4,-1
146,168,4,-1
146,168.25,4,-1
146,168.5,4,-1
146,168.75,4,-1
146,169,4,-1
146,169.25,4,-1
146,169.5,4,-1
146,169.75,4,-1
146,170,4,-1
146,170.25,4,-1
146,170.5,4,-1
146,170.75,4,-1
146,171,4,-1
146,171.25,4,-1
146,171.5,4,-1
146,171.75,4,-1
146,172,4,-1
146,172.25,4,-1
146,172.5,4,-1
146,172.75,4,-1
146,173,4,-1
146,173.25,4,-1
146,173.5,4,-1
146,173.75,4,-1
146,174,4,-1
146,174.25,4,-1
146,174.5,4,-1
146,174.75,4,-1
146,175,4,-1
146,175.25,4,-1
146,175.5,4,-1
146,175.75,4,-1
146,176,4,-1
146,176.25,4,-1
146,176.5,4,-1
146,176.75,4,-1
146,177,4,-1
146,177.25,4,-1
146,177.5,4,-1
146,177.75,4,-1
146,178,4,-1
146,178.25,4,-1
146,178.5,4,-1
146,178.75,4,-1
146,179,4,-1
146,179.25,4,-1
146,179.5,4,-1
146,179.75,4,-1
146,180,4,-1
146,180.25,4,-1
146,180.5,4,-1
146,180.75,4,-1
146,181,4,-1
146,181.25,4,-1
146,181.5,4,-1
146,181.75,4,-1
146,182,4,-1
146,182.25,4,-1
146,182.5,4,-1
146,182.75,4,-1
146,183,4,-1
146,183.25,4,-1
146,183.5,4,-1
146,183.75,4,-1
146,184,4,-1
146,184.25,4,-1
146,184.5,4,-1
146,184.75,4,-1
146,185,4,-1
146,185.25,4,-1
146,185.5,4,-1
146,185.75,4,-1
146,186,4,-1
146,186.25,4,-1
146,186.5,4,-1
146,186.75,4,-1
146,187,4,-1
146,187.25,4,-1
146,187.5,4,-1
146,187.75,4,-1
146,188,4,-1
146,188.25,4,-1
146,188.5,4,-1
146,188.75,4,-1
146,189,4,-1
146,189.25,4,-1
146,189.5,4,-1
146,189.75,4,-1
146,190,4,-1
146,190.25,4,-1
146,190.5,4,-1
146,190.75,4,-1
146,191,4,-1
146,191.25,4,-1
146,191.5,4,-1
146,191.75,4,-1
146,192,4,-1
146,192.25,4,-1
146,192.5,4,-1
146,192.75,4,-1
146,193,4,-1
146,193.25,4,-1
146,193.5,4,-1
146,193.75,4,-1
146,194,4,-1
146,194.25,4,-1
146,194.5,4,-1
146,194.75,4,-1
146,195,4,-1
146,195.25,4,-1
146,195.5,4,-1
146,195.75,4,-1
146,196,4,-1
146,196.25,4,-1
146,196.5,4,-1
146,196.75,4,-1
146,197,4,-1
146,197.25,4,-1
146,197.5,4,-1
146,197.75,4,-1
146,198,4,-1
146,198.25,4,-1
146,198.5,4,-1
146,198.75,4,-1
146,199,4,-1
146,199.25,4,-1
146,199.5,4,-1
146,199.75,4,-1
146,200,4,-1
146,200.25,4,-1
146,200.5,4,-1
146,200.75,4,-1
146,201,4,-1
146,201.25,4,-1
146,201.5,4,-1
146,201.75,4,-1
146,202,4,-1
146,202.25,4,-1
146,202.5,4,-1
146,202.75,4,-1
146,203,4,-1
146,203.25,4,-1
146,203.5,4,-1
146,203.75,4,-1
146,204,4,-1
146,204.25,4,-1
146,204.5,4,-1
146,204.75,4,-1
146,205,4,-1
146,205.25,4,-1
146,205.5,4,-1
146,205.75,4,-1
146,206,4,-1
146,206.25,4,-1
146,206.5,4,-1
146,206.75,4,-1
146,207,4,-1
146,207.25,4,-1
146,207.5,4,-1
146,207.75,4,-1
146,208,4,-1
146,208.25,4,-1
146,208.5,4,-1
146,208.75,4,-1
146,209,4,-1
146,209.25,4,-1
146,209.5,4,-1
146,209.75,4,-1
146,210,4,-1
146,210.25,4,-1
146,210.5,4,-1
146,210.75,4,-1
146,211,4,-1
146,211.25,4,-1
146,211.5,4,-1
146,211.75,4,-1
146,212,4,-1
146,212.25,4,-1
146,212.5,4,-1
146,212.75,4,-1
146,213,4,-1
146,213.25,4,-1
146,213.5,4,-1
146,213.75,4,-1
146,214,4,-1
146,214.25,4,-1
146,214.5,4,-1
146,214.75,4,-1
146,215,4,-1
146,215.25,4,-1
146,215.5,4,-1
146,215.75,4,-1
146,216,4,-1
146,216.25,4,-1
146,216.5,4,-1
146,216.75,4,-1
146,217,4,-1
146,217.25,4,-1
146,217.5,4,-1
146,217.75,4,-1
146,218,4,-1
146,218.25,4,-1
146,218.5,4,-1
146,218.75,4,-1
146,219,4,-1
146,219.25,4,-1
146,219.5,4,-1
146,219.75,4,-1
146,220,4,-1
146,220.25,4,-1
146,220.5,4,-1
146,220.75,4,-1
146,221,4,-1
146,221.25,4,-1
146,221.5,4,-1
146,221.75,4,-1
146,222,4,-1
146,222.25,4,-1
146,222.5,4,-1
146,222.75,4,-1
146,223,4,-1
146,223.25,4,-1
146,223.5,4,-1
146,223.75,4,-1
146,224,4,-1
146,224.25,4,-1
146,224.5,4,-1
146,224.75,4,-1
146,225,4,-1
146,225.25,4,-1
146,225.5,4,-1
146,225.75,4,-1
146,226,4,-1
146,226.25,4,-1
146,226.5,4,-1
146,226.75,4,-1
146,227,4,-1
146,227.25,4,-1
146,227.5,4,-1
146,227.75,4,-1
146,228,4,-1
146,228.25,4,-1
146,228.5,4,-1
146,228.75,4,-1
146,229,4,-1
146,229.25,4,-1
146,229.5,4,-1
146,229.75,4,-1
146,230,4,-1
146,230.25,4,-1
146,230.5,4,-1
146,230.75,4,-1
146,231,4,-1
146,231.25,4,-1
146,231.5,4,-1
146,231.75,4,-1
146,232,4,-1
146,232.25,4,-1
146,232.5,4,-1
146,232.75,4,-1
146,233,4,-1
146,233.25,4,-1
146,233.5,4,-1
146,233.75,4,-1
146,234,4,-1
146,234.25,4,-1
146,234.5,4,-1
146,234.75,4,-1
146,235,4,-1
146,235.25,4,-1
146,235.5,4,-1
146,235.75,4,-1
146,236,4,-1
146,236.25,4,-1
146,236.5,4,-1
146,236.75,4,-1
146,237,4,-1
146,237.25,4,-1
146,237.5,4,-1
146,237.75,4,-1
146,238,4,-1
146,238.25,4,-1
146,238.5,4,-1
146,238.75,4,-1
146,239,4,-1
146,239.25,4,-1
146,239.5,4,-1
146,239.75,4,-1
146,240,4,-1
146,240.25,4,-1
146,240.5,4,-1
146,240.75,4,-1
146,241,4,-1
146,241.25,4,-1
146,241.5,4,-1
146,241.75,4,-1
146,242,4,-1
146,242.25,4,-1
146,242.5,4,-1
146,242.75,4,-1
146,243,4,-1
146,243.25,4,-1
146,243.5,4,-1
146,243.75,4,-1
146,244,4,-1
146,244.25,4,-1
146,244.5,4,-1
146,244.75,4,-1
146,245,4,-1
146,245.25,4,-1
146,245.5,4,-1
146,245.75,4,-1
146,246,4,-1
146,246.25,4,-1
146,246.5,4,-1
146,246.75,4,-1
146,247,4,-1
146,247.25,4,-1
146,247.5,4,-1
146,247.75,4,-1
146,248,4,-1
146,248.25,4,-1
146,248.5,4,-1
146,248.75,4,-1
146,249,4,-1
146,249.25,4,-1
146,249.5,4,-1
146,249.75,4,-1
146,250,4,-1
146.25,0,2,567.938
146.25,0.25,2,567.944
146.25,0.5,2,567.961
146.25,0.75,2,567.989
146.25,1,2,568.028
146.25,1.25,2,568.079
146.25,1.5,2,568.141
146.25,1.75,2,568.214
146.25,2,2,568.298
146.25,2.25,2,568.394
146.25,2.5,2,568.501
146.25,2.75,2,568.619
146.25,3,2,568.748
146.25,3.25,2,568.889
146.25,3.5,2,569.041
146.25,3.75,2,569.205
146.25,4,2,569.38
146.25,4.25,2,569.566
146.25,4.5,2,569.764
146.25,4.75,2,569.974
146.25,5,2,570.194
146.25,5.25,2,570.427
146.25,5.5,2,570.671
146.25,5.75,2,570.926
146.25,6,2,571.193
146.25,6.25,2,571.472
146.25,6.5,2,571.762
146.25,6.75,2,572.064
146.25,7,2,572.378
146.25,7.25,2,572.703
146.25,7.5,2,573.04
146.25,7.75,2,573.39
146.25,8,2,573.751
146.25,8.25,2,574.124
146.25,8.5,2,574.509
146.25,8.75,2,574.907
146.25,9,2,575.316
146.25,9.25,2,575.738
146.25,9.5,2,576.172
146.25,9.75,2,576.618
146.25,10,2,577.077
146.25,10.25,2,577.548
146.25,10.5,2,578.031
146.25,10.75,2,578.526
146.25,11,2,579.035
146.25,11.25,2,579.556
146.25,11.5,2,580.09
146.25,11.75,2,580.636
146.25,12,2,581.196
146.25,12.25,2,581.769
146.25,12.5,2,582.354
146.25,12.75,2,582.953
146.25,13,2,583.565
146.25,13.25,2,584.19
146.25,13.5,2,584.829
146.25,13.75,2,585.48
146.25,14,2,586.146
146.25,14.25,2,586.825
146.25,14.5,2,587.518
146.25,14.75,2,588.225
146.25,15,2,588.945
146.25,15.25,2,589.68
146.25,15.5,2,590.429
146.25,15.75,2,591.192
146.25,16,2,591.969
146.25,16.25,2,592.761
146.25,16.5,2,593.567
146.25,16.75,2,594.388
146.25,17,2,595.224
146.25,17.25,2,596.075
146.25,17.5,2,596.942
146.25,17.75,2,597.822
146.25,18,2,598.718
146.25,18.25,2,599.63
146.25,18.5,2,600.557
146.25,18.75,2,601.5
146.25,19,2,602.46
146.25,19.25,2,603.435
146.25,19.5,2,604.426
146.25,19.75,2,605.433
146.25,20,2,606.457
146.25,20.25,2,607.497
146.25,20.5,2,608.554
146.25,20.75,2,609.629
146.25,21,2,610.721
146.25,21.25,2,611.829
146.25,21.5,2,612.954
146.25,21.75,2,614.098
146.25,22,2,615.259
146.25,22.25,2,616.439
146.25,22.5,2,617.637
146.25,22.75,2,618.853
146.25,23,2,620.087
146.25,23.25,2,621.34
146.25,23.5,2,622.613
146.25,23.75,2,623.905
146.25,24,2,625.216
146.25,24.25,2,626.546
146.25,24.5,2,627.897
146.25,24.75,2,629.267
146.25,25,2,630.659
146.25,25.25,2,632.071
146.25,25.5,2,633.503
146.25,25.75,2,634.956
146.25,26,2,636.431
146.25,26.25,2,637.927
146.25,26.5,2,639.446
146.25,26.75,2,640.986
146.25,27,2,642.549
146.25,27.25,2,644.134
146.25,27.5,2,645.743
146.25,27.75,2,647.376
146.25,28,2,649.031
146.25,28.25,2,650.71
146.25,28.5,2,652.414
146.25,28.75,2,654.142
146.25,29,2,655.896
146.25,29.25,2,657.674
146.25,29.5,2,659.477
146.25,29.75,2,661.308
146.25,30,2,663.164
146.25,30.25,2,665.047
146.25,30.5,2,666.957
146.25,30.75,2,668.894
146.25,31,2,670.86
146.25,31.25,2,672.854
146.25,31.5,2,674.876
146.25,31.75,2,676.927
146.25,32,2,679.009
146.25,32.25,2,681.12
146.25,32.5,2,683.261
146.25,32.75,2,685.433
146.25,33,2,687.637
146.25,33.25,2,689.873
146.25,33.5,2,692.141
146.25,33.75,2,694.442
146.25,34,2,696.777
146.25,34.25,2,699.146
146.25,34.5,2,701.548
146.25,34.75,2,703.987
146.25,35,2,706.462
146.25,35.25,2,708.971
146.25,35.5,2,711.518
146.25,35.75,2,714.104
146.25,36,2,716.727
146.25,36.25,2,719.388
146.25,36.5,2,722.089
146.25,36.75,2,724.832
146.25,37,2,727.614
146.25,37.25,2,730.438
146.25,37.5,2,733.305
146.25,37.75,2,736.214
146.25,38,2,739.168
146.25,38.25,2,742.167
