Mt,Mh_calc,Stability,S_approx
208.5,68.5,3,69.475
208.5,68.75,3,69.4954
208.5,69,3,69.5159
208.5,69.25,3,69.5365
208.5,69.5,3,69.5572
208.5,69.75,3,69.578
208.5,70,3,69.5989
208.5,70.25,3,69.6198
208.5,70.5,3,69.6409
208.5,70.75,3,69.6621
208.5,71,3,69.6833
208.5,71.25,3,69.7046
208.5,71.5,3,69.726
208.5,71.75,3,69.7475
208.5,72,3,69.7691
208.5,72.25,3,69.7909
208.5,72.5,3,69.8126
208.5,72.75,3,69.8345
208.5,73,3,69.8565
208.5,73.25,3,69.8785
208.5,73.5,3,69.9007
208.5,73.75,3,69.923
208.5,74,3,69.9453
208.5,74.25,3,69.9677
208.5,74.5,3,69.9903
208.5,74.75,3,70.0129
208.5,75,3,70.0356
208.5,75.25,3,70.0584
208.5,75.5,3,70.0813
208.5,75.75,3,70.1043
208.5,76,3,70.1275
208.5,76.25,3,70.1506
208.5,76.5,3,70.1739
208.5,76.75,3,70.1973
208.5,77,3,70.2208
208.5,77.25,3,70.2444
208.5,77.5,3,70.2681
208.5,77.75,3,70.2918
208.5,78,3,70.3157
208.5,78.25,3,70.3397
208.5,78.5,3,70.3637
208.5,78.75,3,70.3879
208.5,79,3,70.4121
208.5,79.25,3,70.4365
208.5,79.5,3,70.461
208.5,79.75,3,70.4855
208.5,80,3,70.5101
208.5,80.25,3,70.5349
208.5,80.5,3,70.5597
208.5,80.75,3,70.5847
208.5,81,3,70.6097
208.5,81.25,3,70.6349
208.5,81.5,3,70.6602
208.5,81.75,3,70.6855
208.5,82,3,70.7109
208.5,82.25,3,70.7365
208.5,82.5,3,70.7621
208.5,82.75,3,70.7879
208.5,83,3,70.8138
208.5,83.25,3,70.8397
208.5,83.5,3,70.8658
208.5,83.75,3,70.8919
208.5,84,3,70.9182
208.5,84.25,3,70.9446
208.5,84.5,3,70.9711
208.5,84.75,3,70.9977
208.5,85,3,71.0243
208.5,85.25,3,71.0511
208.5,85.5,3,71.078
208.5,85.75,3,71.105
208.5,86,3,71.1321
208.5,86.25,3,71.1593
208.5,86.5,3,71.1867
208.5,86.75,3,71.214
208.5,87,3,71.2416
208.5,87.25,3,71.2692
208.5,87.5,3,71.2969
208.5,87.75,3,71.3248
208.5,88,3,71.3527
208.5,88.25,3,71.3808
208.5,88.5,3,71.409
208.5,88.75,3,71.4373
208.5,89,3,71.4657
208.5,89.25,3,71.4941
208.5,89.5,3,71.5228
208.5,89.75,3,71.5515
208.5,90,3,71.5803
208.5,90.25,3,71.6092
208.5,90.5,3,71.6383
208.5,90.75,3,71.6674
208.5,91,3,71.6967
208.5,91.25,3,71.7261
208.5,91.5,3,71.7556
208.5,91.75,3,71.7852
208.5,92,3,71.8149
208.5,92.25,3,71.8448
208.5,92.5,3,71.8747
208.5,92.75,3,71.9048
208.5,93,3,71.9349
208.5,93.25,3,71.9652
208.5,93.5,3,71.9956
208.5,93.75,3,72.0261
208.5,94,3,72.0567
208.5,94.25,3,72.0875
208.5,94.5,3,72.1184
208.5,94.75,3,72.1493
208.5,95,3,72.1804
208.5,95.25,3,72.2117
208.5,95.5,3,72.243
208.5,95.75,3,72.2744
208.5,96,3,72.306
208.5,96.25,3,72.3377
208.5,96.5,3,72.3695
208.5,96.75,3,72.4014
208.5,97,3,72.4335
208.5,97.25,3,72.4656
208.5,97.5,3,72.4979
208.5,97.75,3,72.5303
208.5,98,3,72.5628
208.5,98.25,3,72.5955
208.5,98.5,3,72.6283
208.5,98.75,3,72.6612
208.5,99,3,72.6942
208.5,99.25,3,72.7273
208.5,99.5,3,72.7606
208.5,99.75,3,72.794
208.5,100,3,72.8275
208.5,100.25,3,72.8611
208.5,100.5,3,72.8949
208.5,100.75,3,72.9288
208.5,101,3,72.9628
208.5,101.25,3,72.9969
208.5,101.5,3,73.0312
208.5,101.75,3,73.0656
208.5,102,3,73.1001
208.5,102.25,3,73.1347
208.5,102.5,3,73.1695
208.5,102.75,3,73.2044
208.5,103,3,73.2395
208.5,103.25,3,73.2746
208.5,103.5,3,73.3099
208.5,103.75,3,73.3454
208.5,104,3,73.3809
208.5,104.25,3,73.4166
208.5,104.5,3,73.4524
208.5,104.75,3,73.4884
208.5,105,3,73.5245
208.5,105.25,3,73.5607
208.5,105.5,3,73.5971
208.5,105.75,3,73.6336
208.5,106,3,73.6702
208.5,106.25,3,73.707
208.5,106.5,3,73.7439
208.5,106.75,3,73.7809
208.5,107,3,73.8181
208.5,107.25,3,73.8554
208.5,107.5,3,73.8928
208.5,107.75,3,73.9304
208.5,108,3,73.9682
208.5,108.25,3,74.006
208.5,108.5,3,74.0441
208.5,108.75,3,74.0822
208.5,109,3,74.1205
208.5,109.25,3,74.1589
208.5,109.5,3,74.1975
208.5,109.75,3,74.2362
208.5,110,3,74.2751
208.5,110.25,3,74.3141
208.5,110.5,3,74.3532
208.5,110.75,3,74.3925
208.5,111,3,74.432
208.5,111.25,3,74.4716
208.5,111.5,3,74.5113
208.5,111.75,3,74.5512
208.5,112,3,74.5912
208.5,112.25,3,74.6314
208.5,112.5,3,74.6717
208.5,112.75,3,74.7122
208.5,113,3,74.7528
208.5,113.25,3,74.7936
208.5,113.5,3,74.8345
208.5,113.75,3,74.8756
208.5,114,3,74.9168
208.5,114.25,3,74.9582
208.5,114.5,3,74.9997
208.5,114.75,3,75.0414
208.5,115,3,75.0833
208.5,115.25,3,75.1253
208.5,115.5,3,75.1674
208.5,115.75,3,75.2097
208.5,116,3,75.2522
208.5,116.25,3,75.2949
208.5,116.5,3,75.3376
208.5,116.75,3,75.3806
208.5,117,3,75.4237
208.5,117.25,3,75.467
208.5,117.5,3,75.5104
208.5,117.75,3,75.554
208.5,118,3,75.5978
208.5,118.25,3,75.6417
208.5,118.5,3,75.6858
208.5,118.75,3,75.73
208.5,119,3,75.7745
208.5,119.25,3,75.819
208.5,119.5,3,75.8638
208.5,119.75,3,75.9087
208.5,120,3,75.9538
208.5,120.25,3,75.9991
208.5,120.5,3,76.0445
208.5,120.75,3,76.0901
208.5,121,3,76.1358
208.5,121.25,3,76.1818
208.5,121.5,3,76.2279
208.5,121.75,3,76.2742
208.5,122,3,76.3206
208.5,122.25,3,76.3673
208.5,122.5,3,76.4141
208.5,122.75,3,76.4611
208.5,123,3,76.5083
208.5,123.25,3,76.5556
208.5,123.5,3,76.6031
208.5,123.75,3,76.6508
208.5,124,3,76.6987
208.5,124.25,3,76.7468
208.5,124.5,3,76.795
208.5,124.75,3,76.8435
208.5,125,3,76.8921
208.5,125.25,3,76.9409
208.5,125.5,3,76.9899
208.5,125.75,3,77.0391
208.5,126,3,77.0884
208.5,126.25,3,77.138
208.5,126.5,3,77.1877
208.5,126.75,3,77.2377
208.5,127,3,77.2878
208.5,127.25,3,77.3381
208.5,127.5,3,77.3886
208.5,127.75,3,77.4393
208.5,128,3,77.4902
208.5,128.25,3,77.5413
208.5,128.5,3,77.5926
208.5,128.75,3,77.6441
208.5,129,3,77.6958
208.5,129.25,3,77.7477
208.5,129.5,3,77.7998
208.5,129.75,3,77.852
208.5,130,3,77.9045
208.5,130.25,3,77.9572
208.5,130.5,3,78.0101
208.5,130.75,3,78.0632
208.5,131,3,78.1165
208.5,131.25,3,78.1701
208.5,131.5,3,78.2238
208.5,131.75,3,78.2777
208.5,132,3,78.3319
208.5,132.25,3,78.3862
208.5,132.5,3,78.4408
208.5,132.75,3,78.4956
208.5,133,3,78.5506
208.5,133.25,3,78.6058
208.5,133.5,3,78.6613
208.5,133.75,3,78.717
208.5,134,3,78.7728
208.5,134.25,3,78.8289
208.5,134.5,3,78.8853
208.5,134.75,3,78.9418
208.5,135,3,78.9986
208.5,135.25,3,79.0556
208.5,135.5,3,79.1128
208.5,135.75,3,79.1702
208.5,136,3,79.2279
208.5,136.25,3,79.2858
208.5,136.5,3,79.344
208.5,136.75,3,79.4024
208.5,137,3,79.461
208.5,137.25,3,79.5198
208.5,137.5,3,79.5789
208.5,137.75,3,79.6382
208.5,138,3,79.6978
208.5,138.25,3,79.7576
208.5,138.5,3,79.8176
208.5,138.75,3,79.878
208.5,139,3,79.9385
208.5,139.25,3,79.9993
208.5,139.5,3,80.0603
208.5,139.75,3,80.1216
208.5,140,3,80.1831
208.5,140.25,3,80.2449
208.5,140.5,3,80.3069
208.5,140.75,3,80.3692
208.5,141,3,80.4318
208.5,141.25,3,80.4946
208.5,141.5,3,80.5576
208.5,141.75,3,80.621
208.5,142,3,80.6846
208.5,142.25,3,80.7484
208.5,142.5,3,80.8125
208.5,142.75,3,80.8769
208.5,143,3,80.9416
208.5,143.25,3,81.0065
208.5,143.5,3,81.0717
208.5,143.75,3,81.1372
208.5,144,3,81.203
208.5,144.25,3,81.269
208.5,144.5,3,81.3353
208.5,144.75,3,81.4019
208.5,145,3,81.4688
208.5,145.25,3,81.536
208.5,145.5,3,81.6034
208.5,145.75,3,81.6711
208.5,146,3,81.7392
208.5,146.25,3,81.8075
208.5,146.5,3,81.8761
208.5,146.75,3,81.945
208.5,147,3,82.0142
208.5,147.25,3,82.0837
208.5,147.5,3,82.1535
208.5,147.75,3,82.2236
208.5,148,3,82.294
208.5,148.25,3,82.3647
208.5,148.5,3,82.4358
208.5,148.75,3,82.5071
208.5,149,3,82.5788
208.5,149.25,3,82.6507
208.5,149.5,3,82.723
208.5,149.75,3,82.7956
208.5,150,3,82.8686
208.5,150.25,3,82.9418
208.5,150.5,3,83.0154
208.5,150.75,3,83.0893
208.5,151,3,83.1636
208.5,151.25,3,83.2381
208.5,151.5,3,83.3131
208.5,151.75,3,83.3883
208.5,152,3,83.4639
208.5,152.25,3,83.5398
208.5,152.5,3,83.6161
208.5,152.75,3,83.6927
208.5,153,3,83.7697
208.5,153.25,3,83.8471
208.5,153.5,3,83.9248
208.5,153.75,3,84.0028
208.5,154,3,84.0812
208.5,154.25,3,84.16
208.5,154.5,3,84.2391
208.5,154.75,3,84.3186
208.5,155,3,84.3985
208.5,155.25,3,84.4788
208.5,155.5,3,84.5594
208.5,155.75,3,84.6404
208.5,156,3,84.7218
208.5,156.25,3,84.8036
208.5,156.5,3,84.8858
208.5,156.75,3,84.9684
208.5,157,3,85.0514
208.5,157.25,3,85.1347
208.5,157.5,3,85.2185
208.5,157.75,3,85.3027
208.5,158,3,85.3872
208.5,158.25,3,85.4722
208.5,158.5,3,85.5576
208.5,158.75,3,85.6435
208.5,159,3,85.7297
208.5,159.25,3,85.8164
208.5,159.5,3,85.9035
208.5,159.75,3,85.9911
208.5,160,3,86.0791
208.5,160.25,3,86.1675
208.5,160.5,3,86.2564
208.5,160.75,3,86.3457
208.5,161,3,86.4355
208.5,161.25,3,86.5257
208.5,161.5,3,86.6164
208.5,161.75,3,86.7076
208.5,162,3,86.7992
208.5,162.25,3,86.8913
208.5,162.5,3,86.9839
208.5,162.75,3,87.077
208.5,163,3,87.1705
208.5,163.25,3,87.2646
208.5,163.5,3,87.3591
208.5,163.75,3,87.4542
208.5,164,3,87.5497
208.5,164.25,3,87.6458
208.5,164.5,3,87.7424
208.5,164.75,3,87.8395
208.5,165,3,87.9371
208.5,165.25,3,88.0353
208.5,165.5,3,88.134
208.5,165.75,3,88.2333
208.5,166,3,88.3331
208.5,166.25,3,88.4335
208.5,166.5,3,88.5344
208.5,166.75,3,88.636
208.5,167,3,88.7391
208.5,167.25,3,88.8437
208.5,167.5,3,88.95
208.5,167.75,3,89.0579
208.5,168,3,89.1675
208.5,168.25,3,89.2788
208.5,168.5,3,89.3919
208.5,168.75,3,89.5068
208.5,169,3,89.6236
208.5,169.25,3,89.7423
208.5,169.5,3,89.8629
208.5,169.75,3,89.9855
208.5,170,3,90.1101
208.5,170.25,3,90.2369
208.5,170.5,3,90.3658
208.5,170.75,3,90.4969
208.5,171,3,90.6302
208.5,171.25,3,90.7659
208.5,171.5,3,90.904
208.5,171.75,3,91.0445
208.5,172,3,91.1875
208.5,172.25,3,91.3331
208.5,172.5,3,91.4813
208.5,172.75,3,91.6323
208.5,173,3,91.786
208.5,173.25,3,91.9427
208.5,173.5,3,92.1023
208.5,173.75,3,92.2649
208.5,174,3,92.4306
208.5,174.25,3,92.5996
208.5,174.5,3,92.7719
208.5,174.75,3,92.9476
208.5,175,3,93.1268
208.5,175.25,3,93.3096
208.5,175.5,3,93.4962
208.5,175.75,3,93.6866
208.5,176,3,93.8809
208.5,176.25,3,94.0794
208.5,176.5,3,94.2821
208.5,176.75,3,94.4891
208.5,177,3,94.7006
208.5,177.25,3,94.9168
208.5,177.5,3,95.1378
208.5,177.75,3,95.3637
208.5,178,3,95.5948
208.5,178.25,3,95.8311
208.5,178.5,3,96.073
208.5,178.75,3,96.3205
208.5,179,3,96.574
208.5,179.25,3,96.8335
208.5,179.5,3,97.0993
208.5,179.75,3,97.3717
208.5,180,3,97.6509
208.5,180.25,3,97.9371
208.5,180.5,3,98.2307
208.5,180.75,3,98.5318
208.5,181,3,98.8409
208.5,181.25,3,99.1582
208.5,181.5,3,99.4841
208.5,181.75,3,99.8188
208.5,182,3,100.163
208.5,182.25,3,100.517
208.5,182.5,3,100.88
208.5,182.75,3,101.254
208.5,183,3,101.64
208.5,183.25,3,102.036
208.5,183.5,3,102.445
208.5,183.75,3,102.866
208.5,184,3,103.3
208.5,184.25,3,103.748
208.5,184.5,3,104.211
208.5,184.75,3,104.688
208.5,185,3,105.182
208.5,185.25,3,105.691
208.5,185.5,3,106.219
208.5,185.75,3,106.765
208.5,186,3,107.33
208.5,186.25,3,107.915
208.5,186.5,3,108.522
208.5,186.75,3,109.152
208.5,187,3,109.806
208.5,187.25,3,110.485
208.5,187.5,3,111.191
208.5,187.75,3,111.926
208.5,188,3,112.691
208.5,188.25,3,113.489
208.5,188.5,3,114.321
208.5,188.75,3,115.189
208.5,189,3,116.096
208.5,189.25,3,117.045
208.5,189.5,3,118.039
208.5,189.75,3,119.08
208.5,190,3,120.173
208.5,190.25,3,121.322
208.5,190.5,3,122.529
208.5,190.75,3,123.802
208.5,191,3,125.143
208.5,191.25,3,126.56
208.5,191.5,3,128.06
208.5,191.75,3,129.648
208.5,192,3,131.334
208.5,192.25,3,133.126
208.5,192.5,3,135.035
208.5,192.75,3,137.074
208.5,193,3,139.254
208.5,193.25,3,141.593
208.5,193.5,3,144.106
208.5,193.75,3,146.816
208.5,194,3,149.745
208.5,194.25,3,152.922
208.5,194.5,3,156.378
208.5,194.75,3,160.153
208.5,195,3,164.292
208.5,195.25,3,168.851
208.5,195.5,3,173.897
208.5,195.75,3,179.512
208.5,196,3,185.798
208.5,196.25,3,192.882
208.5,196.5,3,200.927
208.5,196.75,3,210.141
208.5,197,3,220.799
208.5,197.25,3,233.267
208.5,197.5,3,248.051
208.5,197.75,3,265.859
208.5,198,3,287.722
208.5,198.25,3,315.204
208.5,198.5,3,350.784
208.5,198.75,3,398.658
208.5,199,3,466.519
208.5,199.25,2,570.175
208.5,199.5,2,748.063
208.5,199.75,2,1124.35
208.5,200,2,2448.91
208.5,200.25,1,-1
208.5,200.5,1,-1
208.5,200.75,1,-1
208.5,201,1,-1
208.5,201.25,1,-1
208.5,201.5,1,-1
208.5,201.75,1,-1
208.5,202,1,-1
208.5,202.25,1,-1
208.5,202.5,1,-1
208.5,202.75,1,-1
208.5,203,1,-1
208.5,203.25,1,-1
208.5,203.5,1,-1
208.5,203.75,1,-1
208.5,204,1,-1
208.5,204.25,1,-1
208.5,204.5,1,-1
208.5,204.75,1,-1
208.5,205,1,-1
208.5,205.25,1,-1
208.5,205.5,1,-1
208.5,205.75,1,-1
208.5,206,1,-1
208.5,206.25,1,-1
208.5,206.5,1,-1
208.5,206.75,4,-1
208.5,207,4,-1
208.5,207.25,4,-1
208.5,207.5,4,-1
208.5,207.75,4,-1
208.5,208,4,-1
208.5,208.25,4,-1
208.5,208.5,4,-1
208.5,208.75,4,-1
208.5,209,4,-1
208.5,209.25,4,-1
208.5,209.5,4,-1
208.5,209.75,4,-1
208.5,210,4,-1
208.5,210.25,4,-1
208.5,210.5,4,-1
208.5,210.75,4,-1
208.5,211,4,-1
208.5,211.25,4,-1
208.5,211.5,4,-1
208.5,211.75,4,-1
208.5,212,4,-1
208.5,212.25,4,-1
208.5,212.5,4,-1
208.5,212.75,4,-1
208.5,213,4,-1
208.5,213.25,4,-1
208.5,213.5,4,-1
208.5,213.75,4,-1
208.5,214,4,-1
208.5,214.25,4,-1
208.5,214.5,4,-1
208.5,214.75,4,-1
208.5,215,4,-1
208.5,215.25,4,-1
208.5,215.5,4,-1
208.5,215.75,4,-1
208.5,216,4,-1
208.5,216.25,4,-1
208.5,216.5,4,-1
208.5,216.75,4,-1
208.5,217,4,-1
208.5,217.25,4,-1
208.5,217.5,4,-1
208.5,217.75,4,-1
208.5,218,4,-1
208.5,218.25,4,-1
208.5,218.5,4,-1
208.5,218.75,4,-1
208.5,219,4,-1
208.5,219.25,4,-1
208.5,219.5,4,-1
208.5,219.75,4,-1
208.5,220,4,-1
208.5,220.25,4,-1
208.5,220.5,4,-1
208.5,220.75,4,-1
208.5,221,4,-1
208.5,221.25,4,-1
208.5,221.5,4,-1
208.5,221.75,4,-1
208.5,222,4,-1
208.5,222.25,4,-1
208.5,222.5,4,-1
208.5,222.75,4,-1
208.5,223,4,-1
208.5,223.25,4,-1
208.5,223.5,4,-1
208.5,223.75,4,-1
208.5,224,4,-1
208.5,224.25,4,-1
208.5,224.5,4,-1
208.5,224.75,4,-1
208.5,225,4,-1
208.5,225.25,4,-1
208.5,225.5,4,-1
208.5,225.75,4,-1
208.5,226,4,-1
208.5,226.25,4,-1
208.5,226.5,4,-1
208.5,226.75,4,-1
208.5,227,4,-1
208.5,227.25,4,-1
208.5,227.5,4,-1
208.5,227.75,4,-1
208.5,228,4,-1
208.5,228.25,4,-1
208.5,228.5,4,-1
208.5,228.75,4,-1
208.5,229,4,-1
208.5,229.25,4,-1
208.5,229.5,4,-1
208.5,229.75,4,-1
208.5,230,4,-1
208.5,230.25,4,-1
208.5,230.5,4,-1
208.5,230.75,4,-1
208.5,231,4,-1
208.5,231.25,4,-1
208.5,231.5,4,-1
208.5,231.75,4,-1
208.5,232,4,-1
208.5,232.25,4,-1
208.5,232.5,4,-1
208.5,232.75,4,-1
208.5,233,4,-1
208.5,233.25,4,-1
208.5,233.5,4,-1
208.5,233.75,4,-1
208.5,234,4,-1
208.5,234.25,4,-1
208.5,234.5,4,-1
208.5,234.75,4,-1
208.5,235,4,-1
208.5,235.25,4,-1
208.5,235.5,4,-1
208.5,235.75,4,-1
208.5,236,4,-1
208.5,236.25,4,-1
208.5,236.5,4,-1
208.5,236.75,4,-1
208.5,237,4,-1
208.5,237.25,4,-1
208.5,237.5,4,-1
208.5,237.75,4,-1
208.5,238,4,-1
208.5,238.25,4,-1
208.5,238.5,4,-1
208.5,238.75,4,-1
208.5,239,4,-1
208.5,239.25,4,-1
208.5,239.5,4,-1
208.5,239.75,4,-1
208.5,240,4,-1
208.5,240.25,4,-1
208.5,240.5,4,-1
208.5,240.75,4,-1
208.5,241,4,-1
208.5,241.25,4,-1
208.5,241.5,4,-1
208.5,241.75,4,-1
208.5,242,4,-1
208.5,242.25,4,-1
208.5,242.5,4,-1
208.5,242.75,4,-1
208.5,243,4,-1
208.5,243.25,4,-1
208.5,243.5,4,-1
208.5,243.75,4,-1
208.5,244,4,-1
208.5,244.25,4,-1
208.5,244.5,4,-1
208.5,244.75,4,-1
208.5,245,4,-1
208.5,245.25,4,-1
208.5,245.5,4,-1
208.5,245.75,4,-1
208.5,246,4,-1
208.5,246.25,4,-1
208.5,246.5,4,-1
208.5,246.75,4,-1
208.5,247,4,-1
208.5,247.25,4,-1
208.5,247.5,4,-1
208.5,247.75,4,-1
208.5,248,4,-1
208.5,248.25,4,-1
208.5,248.5,4,-1
208.5,248.75,4,-1
208.5,249,4,-1
208.5,249.25,4,-1
208.5,249.5,4,-1
208.5,249.75,4,-1
208.5,250,4,-1
208.75,0,3,66.3391
208.75,0.25,3,66.3391
208.75,0.5,3,66.3392
208.75,0.75,3,66.3394
208.75,1,3,66.3396
208.75,1.25,3,66.3399
208.75,1.5,3,66.3403
208.75,1.75,3,66.3407
208.75,2,3,66.3412
208.75,2.25,3,66.3418
208.75,2.5,3,66.3424
208.75,2.75,3,66.3431
208.75,3,3,66.3438
208.75,3.25,3,66.3447
208.75,3.5,3,66.3456
208.75,3.75,3,66.3465
208.75,4,3,66.3475
208.75,4.25,3,66.3486
208.75,4.5,3,66.3498
208.75,4.75,3,66.351
208.75,5,3,66.3523
208.75,5.25,3,66.3537
208.75,5.5,3,66.3551
208.75,5.75,3,66.3566
208.75,6,3,66.3581
208.75,6.25,3,66.3597
208.75,6.5,3,66.3614
208.75,6.75,3,66.3632
208.75,7,3,66.365
208.75,7.25,3,66.3669
208.75,7.5,3,66.3688
208.75,7.75,3,66.3709
208.75,8,3,66.373
208.75,8.25,3,66.3751
208.75,8.5,3,66.3773
208.75,8.75,3,66.3796
208.75,9,3,66.382
208.75,9.25,3,66.3844
208.75,9.5,3,66.3869
208.75,9.75,3,66.3894
208.75,10,3,66.392
208.75,10.25,3,66.3947
208.75,10.5,3,66.3974
208.75,10.75,3,66.4002
208.75,11,3,66.4031
208.75,11.25,3,66.4061
208.75,11.5,3,66.4091
208.75,11.75,3,66.4122
208.75,12,3,66.4153
208.75,12.25,3,66.4185
208.75,12.5,3,66.4218
208.75,12.75,3,66.4251
208.75,13,3,66.4286
208.75,13.25,3,66.432
208.75,13.5,3,66.4356
208.75,13.75,3,66.4392
208.75,14,3,66.4429
208.75,14.25,3,66.4467
208.75,14.5,3,66.4505
208.75,14.75,3,66.4544
208.75,15,3,66.4583
208.75,15.25,3,66.4623
208.75,15.5,3,66.4664
208.75,15.75,3,66.4705
208.75,16,3,66.4747
208.75,16.25,3,66.479
208.75,16.5,3,66.4834
208.75,16.75,3,66.4878
208.75,17,3,66.4923
208.75,17.25,3,66.4968
208.75,17.5,3,66.5014
208.75,17.75,3,66.5061
208.75,18,3,66.5109
208.75,18.25,3,66.5157
208.75,18.5,3,66.5206
208.75,18.75,3,66.5256
208.75,19,3,66.5306
208.75,19.25,3,66.5357
208.75,19.5,3,66.5408
208.75,19.75,3,66.546
208.75,20,3,66.5513
208.75,20.25,3,66.5567
208.75,20.5,3,66.5621
208.75,20.75,3,66.5676
208.75,21,3,66.5732
208.75,21.25,3,66.5788
208.75,21.5,3,66.5845
208.75,21.75,3,66.5903
208.75,22,3,66.5961
208.75,22.25,3,66.602
208.75,22.5,3,66.608
208.75,22.75,3,66.614
208.75,23,3,66.6201
208.75,23.25,3,66.6263
208.75,23.5,3,66.6325
208.75,23.75,3,66.6388
208.75,24,3,66.6452
208.75,24.25,3,66.6517
208.75,24.5,3,66.6582
208.75,24.75,3,66.6648
208.75,25,3,66.6714
208.75,25.25,3,66.6781
208.75,25.5,3,66.6849
208.75,25.75,3,66.6918
208.75,26,3,66.6987
208.75,26.25,3,66.7057
208.75,26.5,3,66.7127
208.75,26.75,3,66.7199
208.75,27,3,66.7271
208.75,27.25,3,66.7344
208.75,27.5,3,66.7417
208.75,27.75,3,66.7491
208.75,28,3,66.7566
208.75,28.25,3,66.7641
208.75,28.5,3,66.7717
208.75,28.75,3,66.7794
208.75,29,3,66.7872
208.75,29.25,3,66.795
208.75,29.5,3,66.8029
208.75,29.75,3,66.8108
208.75,30,3,66.8189
208.75,30.25,3,66.8269
208.75,30.5,3,66.8351
208.75,30.75,3,66.8433
208.75,31,3,66.8517
208.75,31.25,3,66.86
208.75,31.5,3,66.8685
208.75,31.75,3,66.877
208.75,32,3,66.8856
208.75,32.25,3,66.8942
208.75,32.5,3,66.903
208.75,32.75,3,66.9118
208.75,33,3,66.9206
208.75,33.25,3,66.9296
208.75,33.5,3,66.9386
208.75,33.75,3,66.9477
208.75,34,3,66.9568
208.75,34.25,3,66.966
208.75,34.5,3,66.9753
208.75,34.75,3,66.9847
208.75,35,3,66.9941
208.75,35.25,3,67.0036
208.75,35.5,3,67.0132
208.75,35.75,3,67.0228
208.75,36,3,67.0325
208.75,36.25,3,67.0423
208.75,36.5,3,67.0522
208.75,36.75,3,67.0621
208.75,37,3,67.0721
208.75,37.25,3,67.0822
208.75,37.5,3,67.0923
208.75,37.75,3,67.1025
208.75,38,3,67.1128
208.75,38.25,3,67.1231
208.75,38.5,3,67.1336
208.75,38.75,3,67.1441
208.75,39,3,67.1547
208.75,39.25,3,67.1653
208.75,39.5,3,67.176
208.75,39.75,3,67.1868
208.75,40,3,67.1976
208.75,40.25,3,67.2086
208.75,40.5,3,67.2196
208.75,40.75,3,67.2307
208.75,41,3,67.2418
208.75,41.25,3,67.253
208.75,41.5,3,67.2643
208.75,41.75,3,67.2757
208.75,42,3,67.2871
208.75,42.25,3,67.2987
208.75,42.5,3,67.3102
208.75,42.75,3,67.3219
208.75,43,3,67.3336
208.75,43.25,3,67.3454
