Mt,Mh_calc,Stability,S_approx
166.75,169.75,4,-1
166.75,170,4,-1
166.75,170.25,4,-1
166.75,170.5,4,-1
166.75,170.75,4,-1
166.75,171,4,-1
166.75,171.25,4,-1
166.75,171.5,4,-1
166.75,171.75,4,-1
166.75,172,4,-1
166.75,172.25,4,-1
166.75,172.5,4,-1
166.75,172.75,4,-1
166.75,173,4,-1
166.75,173.25,4,-1
166.75,173.5,4,-1
166.75,173.75,4,-1
166.75,174,4,-1
166.75,174.25,4,-1
166.75,174.5,4,-1
166.75,174.75,4,-1
166.75,175,4,-1
166.75,175.25,4,-1
166.75,175.5,4,-1
166.75,175.75,4,-1
166.75,176,4,-1
166.75,176.25,4,-1
166.75,176.5,4,-1
166.75,176.75,4,-1
166.75,177,4,-1
166.75,177.25,4,-1
166.75,177.5,4,-1
166.75,177.75,4,-1
166.75,178,4,-1
166.75,178.25,4,-1
166.75,178.5,4,-1
166.75,178.75,4,-1
166.75,179,4,-1
166.75,179.25,4,-1
166.75,179.5,4,-1
166.75,179.75,4,-1
166.75,180,4,-1
166.75,180.25,4,-1
166.75,180.5,4,-1
166.75,180.75,4,-1
166.75,181,4,-1
166.75,181.25,4,-1
166.75,181.5,4,-1
166.75,181.75,4,-1
166.75,182,4,-1
166.75,182.25,4,-1
166.75,182.5,4,-1
166.75,182.75,4,-1
166.75,183,4,-1
166.75,183.25,4,-1
166.75,183.5,4,-1
166.75,183.75,4,-1
166.75,184,4,-1
166.75,184.25,4,-1
166.75,184.5,4,-1
166.75,184.75,4,-1
166.75,185,4,-1
166.75,185.25,4,-1
166.75,185.5,4,-1
166.75,185.75,4,-1
166.75,186,4,-1
166.75,186.25,4,-1
166.75,186.5,4,-1
166.75,186.75,4,-1
166.75,187,4,-1
166.75,187.25,4,-1
166.75,187.5,4,-1
166.75,187.75,4,-1
166.75,188,4,-1
166.75,188.25,4,-1
166.75,188.5,4,-1
166.75,188.75,4,-1
166.75,189,4,-1
166.75,189.25,4,-1
166.75,189.5,4,-1
166.75,189.75,4,-1
166.75,190,4,-1
166.75,190.25,4,-1
166.75,190.5,4,-1
166.75,190.75,4,-1
166.75,191,4,-1
166.75,191.25,4,-1
166.75,191.5,4,-1
166.75,191.75,4,-1
166.75,192,4,-1
166.75,192.25,4,-1
166.75,192.5,4,-1
166.75,192.75,4,-1
166.75,193,4,-1
166.75,193.25,4,-1
166.75,193.5,4,-1
166.75,193.75,4,-1
166.75,194,4,-1
166.75,194.25,4,-1
166.75,194.5,4,-1
166.75,194.75,4,-1
166.75,195,4,-1
166.75,195.25,4,-1
166.75,195.5,4,-1
166.75,195.75,4,-1
166.75,196,4,-1
166.75,196.25,4,-1
166.75,196.5,4,-1
166.75,196.75,4,-1
166.75,197,4,-1
166.75,197.25,4,-1
166.75,197.5,4,-1
166.75,197.75,4,-1
166.75,198,4,-1
166.75,198.25,4,-1
166.75,198.5,4,-1
166.75,198.75,4,-1
166.75,199,4,-1
166.75,199.25,4,-1
166.75,199.5,4,-1
166.75,199.75,4,-1
166.75,200,4,-1
166.75,200.25,4,-1
166.75,200.5,4,-1
166.75,200.75,4,-1
166.75,201,4,-1
166.75,201.25,4,-1
166.75,201.5,4,-1
166.75,201.75,4,-1
166.75,202,4,-1
166.75,202.25,4,-1
166.75,202.5,4,-1
166.75,202.75,4,-1
166.75,203,4,-1
166.75,203.25,4,-1
166.75,203.5,4,-1
166.75,203.75,4,-1
166.75,204,4,-1
166.75,204.25,4,-1
166.75,204.5,4,-1
166.75,204.75,4,-1
166.75,205,4,-1
166.75,205.25,4,-1
166.75,205.5,4,-1
166.75,205.75,4,-1
166.75,206,4,-1
166.75,206.25,4,-1
166.75,206.5,4,-1
166.75,206.75,4,-1
166.75,207,4,-1
166.75,207.25,4,-1
166.75,207.5,4,-1
166.75,207.75,4,-1
166.75,208,4,-1
166.75,208.25,4,-1
166.75,208.5,4,-1
166.75,208.75,4,-1
166.75,209,4,-1
166.75,209.25,4,-1
166.75,209.5,4,-1
166.75,209.75,4,-1
166.75,210,4,-1
166.75,210.25,4,-1
166.75,210.5,4,-1
166.75,210.75,4,-1
166.75,211,4,-1
166.75,211.25,4,-1
166.75,211.5,4,-1
166.75,211.75,4,-1
166.75,212,4,-1
166.75,212.25,4,-1
166.75,212.5,4,-1
166.75,212.75,4,-1
166.75,213,4,-1
166.75,213.25,4,-1
166.75,213.5,4,-1
166.75,213.75,4,-1
166.75,214,4,-1
166.75,214.25,4,-1
166.75,214.5,4,-1
166.75,214.75,4,-1
166.75,215,4,-1
166.75,215.25,4,-1
166.75,215.5,4,-1
166.75,215.75,4,-1
166.75,216,4,-1
166.75,216.25,4,-1
166.75,216.5,4,-1
166.75,216.75,4,-1
166.75,217,4,-1
166.75,217.25,4,-1
166.75,217.5,4,-1
166.75,217.75,4,-1
166.75,218,4,-1
166.75,218.25,4,-1
166.75,218.5,4,-1
166.75,218.75,4,-1
166.75,219,4,-1
166.75,219.25,4,-1
166.75,219.5,4,-1
166.75,219.75,4,-1
166.75,220,4,-1
166.75,220.25,4,-1
166.75,220.5,4,-1
166.75,220.75,4,-1
166.75,221,4,-1
166.75,221.25,4,-1
166.75,221.5,4,-1
166.75,221.75,4,-1
166.75,222,4,-1
166.75,222.25,4,-1
166.75,222.5,4,-1
166.75,222.75,4,-1
166.75,223,4,-1
166.75,223.25,4,-1
166.75,223.5,4,-1
166.75,223.75,4,-1
166.75,224,4,-1
166.75,224.25,4,-1
166.75,224.5,4,-1
166.75,224.75,4,-1
166.75,225,4,-1
166.75,225.25,4,-1
166.75,225.5,4,-1
166.75,225.75,4,-1
166.75,226,4,-1
166.75,226.25,4,-1
166.75,226.5,4,-1
166.75,226.75,4,-1
166.75,227,4,-1
166.75,227.25,4,-1
166.75,227.5,4,-1
166.75,227.75,4,-1
166.75,228,4,-1
166.75,228.25,4,-1
166.75,228.5,4,-1
166.75,228.75,4,-1
166.75,229,4,-1
166.75,229.25,4,-1
166.75,229.5,4,-1
166.75,229.75,4,-1
166.75,230,4,-1
166.75,230.25,4,-1
166.75,230.5,4,-1
166.75,230.75,4,-1
166.75,231,4,-1
166.75,231.25,4,-1
166.75,231.5,4,-1
166.75,231.75,4,-1
166.75,232,4,-1
166.75,232.25,4,-1
166.75,232.5,4,-1
166.75,232.75,4,-1
166.75,233,4,-1
166.75,233.25,4,-1
166.75,233.5,4,-1
166.75,233.75,4,-1
166.75,234,4,-1
166.75,234.25,4,-1
166.75,234.5,4,-1
166.75,234.75,4,-1
166.75,235,4,-1
166.75,235.25,4,-1
166.75,235.5,4,-1
166.75,235.75,4,-1
166.75,236,4,-1
166.75,236.25,4,-1
166.75,236.5,4,-1
166.75,236.75,4,-1
166.75,237,4,-1
166.75,237.25,4,-1
166.75,237.5,4,-1
166.75,237.75,4,-1
166.75,238,4,-1
166.75,238.25,4,-1
166.75,238.5,4,-1
166.75,238.75,4,-1
166.75,239,4,-1
166.75,239.25,4,-1
166.75,239.5,4,-1
166.75,239.75,4,-1
166.75,240,4,-1
166.75,240.25,4,-1
166.75,240.5,4,-1
166.75,240.75,4,-1
166.75,241,4,-1
166.75,241.25,4,-1
166.75,241.5,4,-1
166.75,241.75,4,-1
166.75,242,4,-1
166.75,242.25,4,-1
166.75,242.5,4,-1
166.75,242.75,4,-1
166.75,243,4,-1
166.75,243.25,4,-1
166.75,243.5,4,-1
166.75,243.75,4,-1
166.75,244,4,-1
166.75,244.25,4,-1
166.75,244.5,4,-1
166.75,244.75,4,-1
166.75,245,4,-1
166.75,245.25,4,-1
166.75,245.5,4,-1
166.75,245.75,4,-1
166.75,246,4,-1
166.75,246.25,4,-1
166.75,246.5,4,-1
166.75,246.75,4,-1
166.75,247,4,-1
166.75,247.25,4,-1
166.75,247.5,4,-1
166.75,247.75,4,-1
166.75,248,4,-1
166.75,248.25,4,-1
166.75,248.5,4,-1
166.75,248.75,4,-1
166.75,249,4,-1
166.75,249.25,4,-1
166.75,249.5,4,-1
166.75,249.75,4,-1
166.75,250,4,-1
167,0,3,244.871
167,0.25,3,244.872
167,0.5,3,244.875
167,0.75,3,244.879
167,1,3,244.886
167,1.25,3,244.894
167,1.5,3,244.904
167,1.75,3,244.916
167,2,3,244.93
167,2.25,3,244.946
167,2.5,3,244.963
167,2.75,3,244.983
167,3,3,245.004
167,3.25,3,245.027
167,3.5,3,245.053
167,3.75,3,245.079
167,4,3,245.108
167,4.25,3,245.139
167,4.5,3,245.171
167,4.75,3,245.206
167,5,3,245.242
167,5.25,3,245.28
167,5.5,3,245.32
167,5.75,3,245.362
167,6,3,245.405
167,6.25,3,245.451
167,6.5,3,245.498
167,6.75,3,245.548
167,7,3,245.599
167,7.25,3,245.652
167,7.5,3,245.707
167,7.75,3,245.764
167,8,3,245.823
167,8.25,3,245.884
167,8.5,3,245.946
167,8.75,3,246.011
167,9,3,246.077
167,9.25,3,246.146
167,9.5,3,246.216
167,9.75,3,246.288
167,10,3,246.362
167,10.25,3,246.438
167,10.5,3,246.516
167,10.75,3,246.596
167,11,3,246.678
167,11.25,3,246.762
167,11.5,3,246.847
167,11.75,3,246.935
167,12,3,247.025
167,12.25,3,247.116
167,12.5,3,247.21
167,12.75,3,247.306
167,13,3,247.403
167,13.25,3,247.503
167,13.5,3,247.604
167,13.75,3,247.708
167,14,3,247.813
167,14.25,3,247.921
167,14.5,3,248.03
167,14.75,3,248.142
167,15,3,248.255
167,15.25,3,248.371
167,15.5,3,248.489
167,15.75,3,248.608
167,16,3,248.73
167,16.25,3,248.854
167,16.5,3,248.98
167,16.75,3,249.107
167,17,3,249.237
167,17.25,3,249.37
167,17.5,3,249.504
167,17.75,3,249.64
167,18,3,249.778
167,18.25,3,249.919
167,18.5,3,250.061
167,18.75,3,250.206
167,19,3,250.353
167,19.25,3,250.502
167,19.5,3,250.653
167,19.75,3,250.807
167,20,3,250.962
167,20.25,3,251.12
167,20.5,3,251.28
167,20.75,3,251.442
167,21,3,251.606
167,21.25,3,251.773
167,21.5,3,251.941
167,21.75,3,252.112
167,22,3,252.285
167,22.25,3,252.461
167,22.5,3,252.638
167,22.75,3,252.819
167,23,3,253.001
167,23.25,3,253.185
167,23.5,3,253.372
167,23.75,3,253.561
167,24,3,253.753
167,24.25,3,253.947
167,24.5,3,254.143
167,24.75,3,254.341
167,25,3,254.542
167,25.25,3,254.746
167,25.5,3,254.952
167,25.75,3,255.16
167,26,3,255.37
167,26.25,3,255.583
167,26.5,3,255.799
167,26.75,3,256.017
167,27,3,256.237
167,27.25,3,256.46
167,27.5,3,256.685
167,27.75,3,256.913
167,28,3,257.143
167,28.25,3,257.377
167,28.5,3,257.612
167,28.75,3,257.85
167,29,3,258.091
167,29.25,3,258.334
167,29.5,3,258.58
167,29.75,3,258.828
167,30,3,259.079
167,30.25,3,259.333
167,30.5,3,259.59
167,30.75,3,259.849
167,31,3,260.111
167,31.25,3,260.376
167,31.5,3,260.643
167,31.75,3,260.913
167,32,3,261.186
167,32.25,3,261.462
167,32.5,3,261.74
167,32.75,3,262.022
167,33,3,262.306
167,33.25,3,262.593
167,33.5,3,262.883
167,33.75,3,263.176
167,34,3,263.472
167,34.25,3,263.771
167,34.5,3,264.072
167,34.75,3,264.377
167,35,3,264.685
167,35.25,3,264.996
167,35.5,3,265.31
167,35.75,3,265.627
167,36,3,265.946
167,36.25,3,266.27
167,36.5,3,266.596
167,36.75,3,266.925
167,37,3,267.258
167,37.25,3,267.594
167,37.5,3,267.933
167,37.75,3,268.275
167,38,3,268.621
167,38.25,3,268.97
167,38.5,3,269.322
167,38.75,3,269.677
167,39,3,270.036
167,39.25,3,270.399
167,39.5,3,270.764
167,39.75,3,271.134
167,40,3,271.507
167,40.25,3,271.883
167,40.5,3,272.263
167,40.75,3,272.646
167,41,3,273.033
167,41.25,3,273.424
167,41.5,3,273.818
167,41.75,3,274.216
167,42,3,274.618
167,42.25,3,275.023
167,42.5,3,275.432
167,42.75,3,275.845
167,43,3,276.262
167,43.25,3,276.683
167,43.5,3,277.108
167,43.75,3,277.536
167,44,3,277.969
167,44.25,3,278.405
167,44.5,3,278.846
167,44.75,3,279.291
167,45,3,279.74
167,45.25,3,280.193
167,45.5,3,280.65
167,45.75,3,281.112
167,46,3,281.577
167,46.25,3,282.048
167,46.5,3,282.522
167,46.75,3,283.001
167,47,3,283.484
167,47.25,3,283.972
167,47.5,3,284.464
167,47.75,3,284.961
167,48,3,285.462
167,48.25,3,285.968
167,48.5,3,286.479
167,48.75,3,286.995
167,49,3,287.515
167,49.25,3,288.04
167,49.5,3,288.57
167,49.75,3,289.105
167,50,3,289.645
167,50.25,3,290.19
167,50.5,3,290.74
167,50.75,3,291.295
167,51,3,291.855
167,51.25,3,292.421
167,51.5,3,292.991
167,51.75,3,293.568
167,52,3,294.149
167,52.25,3,294.736
167,52.5,3,295.329
167,52.75,3,295.927
167,53,3,296.531
167,53.25,3,297.14
167,53.5,3,297.755
167,53.75,3,298.376
167,54,3,299.003
167,54.25,3,299.636
167,54.5,3,300.275
167,54.75,3,300.919
167,55,3,301.57
167,55.25,3,302.228
167,55.5,3,302.891
167,55.75,3,303.561
167,56,3,304.237
167,56.25,3,304.92
167,56.5,3,305.609
167,56.75,3,306.305
167,57,3,307.008
167,57.25,3,307.718
167,57.5,3,308.434
167,57.75,3,309.157
167,58,3,309.887
167,58.25,3,310.625
167,58.5,3,311.369
167,58.75,3,312.122
167,59,3,312.881
167,59.25,3,313.648
167,59.5,3,314.422
167,59.75,3,315.204
167,60,3,315.994
167,60.25,3,316.792
167,60.5,3,317.597
167,60.75,3,318.411
167,61,3,319.233
167,61.25,3,320.063
167,61.5,3,320.901
167,61.75,3,321.748
167,62,3,322.604
167,62.25,3,323.468
167,62.5,3,324.341
167,62.75,3,325.223
167,63,3,326.114
167,63.25,3,327.014
167,63.5,3,327.923
167,63.75,3,328.842
167,64,3,329.77
167,64.25,3,330.708
167,64.5,3,331.656
167,64.75,3,332.613
167,65,3,333.581
167,65.25,3,334.559
167,65.5,3,335.548
167,65.75,3,336.546
167,66,3,337.556
167,66.25,3,338.576
167,66.5,3,339.607
167,66.75,3,340.65
167,67,3,341.703
167,67.25,3,342.768
167,67.5,3,343.845
167,67.75,3,344.933
167,68,3,346.033
167,68.25,3,347.146
167,68.5,3,348.271
167,68.75,3,349.408
167,69,3,350.558
167,69.25,3,351.721
167,69.5,3,352.897
167,69.75,3,354.086
167,70,3,355.289
167,70.25,3,356.505
167,70.5,3,357.735
167,70.75,3,358.98
167,71,3,360.238
167,71.25,3,361.512
167,71.5,3,362.8
167,71.75,3,364.103
167,72,3,365.421
167,72.25,3,366.756
167,72.5,3,368.106
167,72.75,3,369.472
167,73,3,370.854
167,73.25,3,372.253
167,73.5,3,373.669
167,73.75,3,375.102
167,74,3,376.552
167,74.25,3,378.021
167,74.5,3,379.507
167,74.75,3,381.012
167,75,3,382.536
167,75.25,3,384.078
167,75.5,3,385.641
167,75.75,3,387.223
167,76,3,388.825
167,76.25,3,390.447
167,76.5,3,392.091
167,76.75,3,393.755
167,77,3,395.442
167,77.25,3,397.15
167,77.5,3,398.881
167,77.75,3,400.635
167,78,3,402.412
167,78.25,3,404.213
167,78.5,3,406.038
167,78.75,3,407.889
167,79,3,409.764
167,79.25,3,411.665
167,79.5,3,413.592
167,79.75,3,415.545
167,80,3,417.527
167,80.25,3,419.536
167,80.5,3,421.573
167,80.75,2,423.64
167,81,2,425.736
167,81.25,2,427.863
167,81.5,2,430.02
167,81.75,2,432.209
167,82,2,434.43
167,82.25,2,436.684
167,82.5,2,438.971
167,82.75,2,441.293
167,83,2,443.651
167,83.25,2,446.044
167,83.5,2,448.474
167,83.75,2,450.941
167,84,2,453.447
167,84.25,2,455.992
167,84.5,2,458.578
167,84.75,2,461.205
167,85,2,463.874
167,85.25,2,466.586
167,85.5,2,469.342
167,85.75,2,472.144
167,86,2,474.992
167,86.25,2,477.888
167,86.5,2,480.832
167,86.75,2,483.826
167,87,2,486.872
167,87.25,2,489.97
167,87.5,2,493.122
167,87.75,2,496.329
167,88,2,499.593
167,88.25,2,502.916
167,88.5,2,506.298
167,88.75,2,509.742
167,89,2,513.249
167,89.25,2,516.82
167,89.5,2,520.458
167,89.75,2,524.165
167,90,2,527.943
167,90.25,2,531.793
167,90.5,2,535.717
167,90.75,2,539.718
167,91,2,543.799
167,91.25,2,547.961
167,91.5,2,552.207
167,91.75,2,556.538
167,92,2,560.96
167,92.25,2,565.473
167,92.5,2,570.081
167,92.75,2,574.786
167,93,2,579.593
167,93.25,2,584.504
167,93.5,2,589.522
167,93.75,2,594.652
167,94,2,599.897
167,94.25,2,605.26
167,94.5,2,610.747
167,94.75,2,616.361
167,95,2,622.106
167,95.25,2,627.988
167,95.5,2,634.011
167,95.75,2,640.181
167,96,2,646.503
167,96.25,2,652.982
167,96.5,2,659.625
167,96.75,2,666.439
167,97,2,673.428
167,97.25,2,680.602
167,97.5,2,687.966
167,97.75,2,695.529
167,98,2,703.299
167,98.25,2,711.285
167,98.5,2,719.495
167,98.75,2,727.94
167,99,2,736.629
167,99.25,2,745.574
167,99.5,2,754.785
167,99.75,2,764.276
167,100,2,774.059
167,100.25,2,784.147
167,100.5,2,794.557
167,100.75,2,805.301
167,101,2,816.4
167,101.25,2,827.868
167,101.5,2,839.726
167,101.75,2,851.994
167,102,2,864.693
167,102.25,2,877.847
167,102.5,2,891.481
167,102.75,2,905.622
167,103,2,920.298
167,103.25,2,935.541
167,103.5,2,951.386
167,103.75,2,967.866
167,104,2,985.023
167,104.25,2,1002.9
167,104.5,2,1021.54
167,104.75,2,1041
167,105,2,1061.33
167,105.25,2,1082.59
167,105.5,2,1104.85
167,105.75,2,1128.18
167,106,2,1152.65
167,106.25,2,1178.37
167,106.5,2,1205.41
167,106.75,2,1233.9
167,107,2,1263.94
167,107.25,2,1295.68
167,107.5,2,1329.25
167,107.75,2,1364.83
167,108,2,1402.59
167,108.25,2,1442.75
167,108.5,2,1485.55
167,108.75,2,1531.25
167,109,2,1580.17
167,109.25,2,1632.65
167,109.5,2,1689.09
167,109.75,2,1749.98
167,110,2,1815.84
167,110.25,2,1887.34
167,110.5,2,1965.21
167,110.75,2,2050.36
167,111,2,2143.86
167,111.25,2,2247
167,111.5,2,2361.36
167,111.75,2,2488.87
167,112,2,2631.96
167,112.25,2,2793.66
167,112.5,2,2977.86
167,112.75,2,3189.64
167,113,2,3435.66
167,113.25,2,3724.99
167,113.5,2,4070.19
167,113.75,2,4489.19
167,114,2,5008.5
167,114.25,2,5669.03
167,114.5,2,6537.54
167,114.75,2,7730.67
167,115,2,9472.3
167,115.25,2,12253.7
167,115.5,2,17402.4
167,115.75,2,30180.6
167,116,2,116066
167,116.25,1,-1
167,116.5,1,-1
167,116.75,1,-1
167,117,1,-1
167,117.25,1,-1
167,117.5,1,-1
167,117.75,1,-1
167,118,1,-1
167,118.25,1,-1
167,118.5,1,-1
167,118.75,1,-1
167,119,1,-1
167,119.25,1,-1
167,119.5,1,-1
