Mt,Mh_calc,Stability,S_exact,S_approx
174.75,75.25,3,250.9,250.95
174.75,75.5,3,251.512,251.562
174.75,75.75,3,252.13,252.18
174.75,76,3,252.754,252.803
174.75,76.25,3,253.383,253.433
174.75,76.5,3,254.018,254.068
174.75,76.75,3,254.66,254.709
174.75,77,3,255.307,255.356
174.75,77.25,3,255.96,256.009
174.75,77.5,3,256.619,256.668
174.75,77.75,3,257.284,257.333
174.75,78,3,257.956,258.005
174.75,78.25,3,258.634,258.683
174.75,78.5,3,259.319,259.367
174.75,78.75,3,260.01,260.059
174.75,79,3,260.708,260.756
174.75,79.25,3,261.412,261.461
174.75,79.5,3,262.124,262.172
174.75,79.75,3,262.842,262.89
174.75,80,3,263.567,263.615
174.75,80.25,3,264.299,264.347
174.75,80.5,3,265.038,265.087
174.75,80.75,3,265.785,265.833
174.75,81,3,266.539,266.587
174.75,81.25,3,267.301,267.349
174.75,81.5,3,268.07,268.118
174.75,81.75,3,268.847,268.894
174.75,82,3,269.631,269.679
174.75,82.25,3,270.424,270.471
174.75,82.5,3,271.225,271.272
174.75,82.75,3,272.034,272.081
174.75,83,3,272.85,272.897
174.75,83.25,3,273.676,273.723
174.75,83.5,3,274.509,274.556
174.75,83.75,3,275.352,275.399
174.75,84,3,276.203,276.25
174.75,84.25,3,277.063,277.11
174.75,84.5,3,277.932,277.979
174.75,84.75,3,278.811,278.857
174.75,85,3,279.698,279.744
174.75,85.25,3,280.595,280.641
174.75,85.5,3,281.501,281.547
174.75,85.75,3,282.417,282.463
174.75,86,3,283.343,283.389
174.75,86.25,3,284.279,284.325
174.75,86.5,3,285.226,285.271
174.75,86.75,3,286.182,286.227
174.75,87,3,287.149,287.194
174.75,87.25,3,288.127,288.172
174.75,87.5,3,289.115,289.16
174.75,87.75,3,290.115,290.159
174.75,88,3,291.125,291.17
174.75,88.25,3,292.147,292.192
174.75,88.5,3,293.181,293.225
174.75,88.75,3,294.226,294.27
174.75,89,3,295.283,295.327
174.75,89.25,3,296.353,296.396
174.75,89.5,3,297.434,297.478
174.75,89.75,3,298.529,298.572
174.75,90,3,299.635,299.678
174.75,90.25,3,300.755,300.798
174.75,90.5,3,301.888,301.931
174.75,90.75,3,303.035,303.077
174.75,91,3,304.195,304.237
174.75,91.25,3,305.369,305.411
174.75,91.5,3,306.557,306.599
174.75,91.75,3,307.76,307.801
174.75,92,3,308.977,309.018
174.75,92.25,3,310.209,310.25
174.75,92.5,3,311.457,311.497
174.75,92.75,3,312.719,312.76
174.75,93,3,313.998,314.038
174.75,93.25,3,315.292,315.332
174.75,93.5,3,316.603,316.643
174.75,93.75,3,317.93,317.97
174.75,94,3,319.275,319.314
174.75,94.25,3,320.636,320.676
174.75,94.5,3,322.016,322.054
174.75,94.75,3,323.413,323.451
174.75,95,3,324.828,324.867
174.75,95.25,3,326.263,326.3
174.75,95.5,3,327.716,327.753
174.75,95.75,3,329.188,329.226
174.75,96,3,330.681,330.718
174.75,96.25,3,332.193,332.23
174.75,96.5,3,333.726,333.762
174.75,96.75,3,335.28,335.316
174.75,97,3,336.856,336.891
174.75,97.25,3,338.453,338.488
174.75,97.5,3,340.073,340.108
174.75,97.75,3,341.715,341.75
174.75,98,3,343.381,343.415
174.75,98.25,3,345.071,345.104
174.75,98.5,3,346.785,346.818
174.75,98.75,3,348.523,348.556
174.75,99,3,350.287,350.32
174.75,99.25,3,352.077,352.109
174.75,99.5,3,353.894,353.925
174.75,99.75,3,355.737,355.769
174.75,100,3,357.609,357.639
