Mt,Mh_calc,Stability,S_exact,S_approx
209,51,2,1.03207e+031,67.2431
209,52,3,224.72,67.2989
209,53,3,225.209,67.3559
209,54,3,226.364,67.4141
209,55,3,228.925,67.4735
209,56,3,232.264,67.5341
209,57,3,236.703,67.5959
209,58,3,238.7,67.659
209,59,3,239.103,67.7233
209,60,3,235.881,67.7889
209,61,3,235.263,67.8558
209,62,3,-1.17535e+010,67.9239
209,63,3,264.156,67.9932
209,64,3,-1.41944e+010,68.0639
209,65,3,5.18542e-006,68.1359
209,66,3,-1.72816e+010,68.2091
209,67,3,-1.88602e+010,68.2837
209,68,3,-1.81237e+019,68.3596
209,69,2,1.1335e+035,68.4368
209,70,3,7.79813e-006,68.5154
209,71,2,3.56943e+024,68.5953
209,72,3,-3.25215e+010,68.6766
209,73,3,-1.00228e+020,68.7592
209,74,3,-3.28594e+010,68.8433
209,75,3,-4.29761e+010,68.9288
209,76,2,1.25898e+010,69.0156
209,77,3,296.907,69.1039
209,78,3,276.288,69.1937
209,79,3,278.588,69.2848
209,80,3,286.052,69.3775
209,81,3,291.41,69.4716
209,82,3,287.281,69.5672
209,83,3,296.542,69.6643
209,84,3,271.656,69.763
209,85,3,307.521,69.8631
209,86,3,304.262,69.9648
209,87,3,306.652,70.0682
209,88,3,316.209,70.173
209,89,2,770.331,70.2795
209,90,3,284.37,70.3876
209,91,3,351.443,70.4973
209,92,3,336.109,70.6087
209,93,3,335.188,70.7217
209,94,3,308.141,70.8365
209,95,2,426.739,70.9529
209,96,3,348.222,71.0711
209,97,3,403.164,71.191
209,98,3,368.553,71.3127
209,99,3,369.344,71.4362
209,100,3,380.703,71.5615
209,101,3,385.37,71.6886
209,102,3,410.679,71.8176
209,103,3,406.448,71.9484
209,104,3,406.678,72.0812
209,105,2,421.501,72.2159
209,106,2,421.704,72.3525
209,107,2,461.454,72.4911
209,108,2,445.806,72.6318
209,109,2,457.863,72.7744
209,110,2,462.958,72.9192
209,111,2,505.559,73.066
209,112,2,491.628,73.2149
209,113,2,508.483,73.3661
209,114,2,519.851,73.5193
209,115,2,543.917,73.6748
209,116,2,548.191,73.8326
209,117,2,729.989,73.9926
209,118,2,612.07,74.1549
209,119,2,602.792,74.3196
209,120,2,626.252,74.4867
209,121,2,668.271,74.6562
209,122,2,669.555,74.8282
209,123,2,7.02798e+033,75.0027
209,124,2,741.776,75.1797
209,125,2,3.88403e+048,75.3593
209,126,2,1437.54,75.5415
209,127,2,761.069,75.7265
209,128,2,864.41,75.9141
209,129,2,926.373,76.1045
209,130,3,-3.18797e+014,76.2978
209,131,2,1032.54,76.4939
209,132,2,1057.65,76.6929
209,133,2,1135.5,76.8949
209,134,2,1191.59,77.1
209,135,2,1272.46,77.3081
209,136,2,2.73835e+037,77.5194
209,137,2,1.33047e+055,77.7339
209,138,2,1571.96,77.9516
209,139,2,1709.64,78.1727
209,140,2,1849.02,78.3972
209,141,2,2054.76,78.6252
209,142,2,2223.59,78.8567
209,143,2,2483.7,79.0918
209,144,2,2734.39,79.3306
209,145,2,3074.43,79.5732
209,146,2,3456.9,79.8197
209,147,2,3933.81,80.07
209,148,2,4509.71,80.3244
209,149,2,5235.25,80.5829
209,150,2,6126.66,80.8457
209,151,2,7.71415e+039,81.1127
209,152,2,8674.06,81.3841
209,153,2,10467,81.66
209,154,2,12940.2,81.9406
209,155,2,16107.8,82.2259
209,156,2,20427.1,82.5161
209,157,2,26219.6,82.8112
209,158,2,2.39671e+041,83.1115
209,159,2,1.1718e+072,83.417
209,160,2,1.18732e+059,83.7279
209,161,2,4669.71,84.0443
209,162,2,8281.06,84.3664
209,163,2,14184.8,84.6944
209,164,2,23659,85.0285
209,165,2,39048.5,85.3687
209,166,2,63896.8,85.7154
209,167,2,105436,86.0731
209,168,2,173636,86.4522
209,169,2,287356,86.855
209,170,2,479634,87.2839
209,171,2,803604,87.7413
209,172,2,1.36285e+006,88.2304
209,173,2,2.35836e+006,88.7544
209,174,2,4.10132e+006,89.3173
209,175,2,7.31387e+006,89.9235
209,176,2,1.32578e+007,90.5783
209,177,2,2.47364e+007,91.2877
209,178,2,4.71079e+007,92.0589
209,179,2,9.29372e+007,92.9002
209,180,2,1.89001e+008,93.8217
209,181,2,3.97977e+008,94.8354
209,182,2,8.80351e+008,95.9558
209,183,2,2.02762e+009,97.2007
209,184,2,4.94391e+009,98.5919
209,185,2,1.28157e+010,100.157
209,186,2,3.55518e+010,101.93
209,187,2,1.065e+011,103.956
209,188,2,3.48606e+011,106.293
209,189,2,1.26471e+012,109.018
209,190,2,5.17402e+012,112.235
209,191,2,2.43921e+013,116.092
209,192,2,7.16395e+017,120.797
209,193,2,9.15822e+014,126.667
209,194,2,4.34759e+023,134.19
209,195,2,1.80486e+029,144.176
209,196,3,-1.22277e+037,158.064
209,197,2,1.85195e+022,178.685
209,198,2,1.11316e+028,212.472
209,199,3,-1.39043e+056,277.86
209,200,2,1.75442e+044,457.762
209,201,2,1e+100,3137.75
209,202,1,-1,-1
209,203,1,-1,-1
209,204,1,-1,-1
209,205,1,-1,-1
209,206,1,-1,-1
209,207,1,-1,-1
209,208,4,-1,-1
209,209,4,-1,-1
209,210,4,-1,-1
209,211,4,-1,-1
209,212,4,-1,-1
209,213,4,-1,-1
209,214,4,-1,-1
209,215,4,-1,-1
209,216,4,-1,-1
209,217,4,-1,-1
209,218,4,-1,-1
209,219,4,-1,-1
209,220,4,-1,-1
209,221,4,-1,-1
209,222,4,-1,-1
209,223,4,-1,-1
209,224,4,-1,-1
209,225,4,-1,-1
209,226,4,-1,-1
209,227,4,-1,-1
209,228,4,-1,-1
209,229,4,-1,-1
209,230,4,-1,-1
209,231,4,-1,-1
209,232,4,-1,-1
209,233,4,-1,-1
209,234,4,-1,-1
209,235,4,-1,-1
209,236,4,-1,-1
209,237,4,-1,-1
209,238,4,-1,-1
209,239,4,-1,-1
209,240,4,-1,-1
209,241,4,-1,-1
209,242,4,-1,-1
209,243,4,-1,-1
209,244,4,-1,-1
209,245,4,-1,-1
209,246,4,-1,-1
209,247,4,-1,-1
209,248,4,-1,-1
209,249,4,-1,-1
209,250,4,-1,-1
210,0,3,208.966,64.0203
210,1,3,208.912,64.0207
210,2,3,208.751,64.0221
210,3,3,208.482,64.0245
210,4,3,208.097,64.0277
210,5,3,207.519,64.0319
210,6,3,206.933,64.0371
210,7,3,206.188,64.0431
210,8,3,205.417,64.0501
210,9,2,2225.91,64.0581
210,10,3,203.67,64.067
210,11,3,202.812,64.0768
210,12,3,-5.42287e+008,64.0875
210,13,3,200.937,64.0992
210,14,3,5.79301e-007,64.1118
210,15,2,3063.04,64.1254
210,16,3,198.47,64.14
210,17,3,197.865,64.1554
210,18,3,197.492,64.1718
210,19,2,2285.27,64.1892
210,20,3,6.51366e-007,64.2075
210,21,3,196.958,64.2267
210,22,2,2165.27,64.247
210,23,2,6491.12,64.2681
210,24,3,197.786,64.2902
210,25,2,2375.55,64.3133
210,26,3,197.97,64.3374
210,27,2,2596.73,64.3624
210,28,3,198.376,64.3884
210,29,3,198.709,64.4153
210,30,2,2208.75,64.4432
210,31,3,199.953,64.4721
210,32,3,201.053,64.502
210,33,3,202.567,64.5328
210,34,2,2462.03,64.5646
210,35,3,174.215,64.5974
210,36,3,208.851,64.6313
210,37,3,210.677,64.666
210,38,2,2584.01,64.7018
210,39,3,211.268,64.7386
210,40,3,209.986,64.7764
210,41,3,208.993,64.8152
210,42,3,207.197,64.855
210,43,3,207.242,64.8958
210,44,3,211.224,64.9377
210,45,2,2102.57,64.9806
210,46,3,230.923,65.0244
210,47,3,237.986,65.0694
210,48,3,239.534,65.1154
210,49,3,238.13,65.1624
210,50,2,2213.41,65.2104
210,51,3,225.432,65.2595
210,52,3,222.619,65.3097
210,53,3,221.945,65.3609
210,54,3,222.135,65.4132
210,55,3,222.649,65.4666
