Mt,Mh_calc,Stability,S_exact,S_approx
125,131,1,-1,-1
125,132,1,-1,-1
125,133,1,-1,-1
125,134,1,-1,-1
125,135,1,-1,-1
125,136,1,-1,-1
125,137,1,-1,-1
125,138,1,-1,-1
125,139,1,-1,-1
125,140,1,-1,-1
125,141,1,-1,-1
125,142,1,-1,-1
125,143,1,-1,-1
125,144,1,-1,-1
125,145,1,-1,-1
125,146,1,-1,-1
125,147,1,-1,-1
125,148,1,-1,-1
125,149,1,-1,-1
125,150,1,-1,-1
125,151,1,-1,-1
125,152,1,-1,-1
125,153,1,-1,-1
125,154,1,-1,-1
125,155,1,-1,-1
125,156,1,-1,-1
125,157,1,-1,-1
125,158,1,-1,-1
125,159,1,-1,-1
125,160,1,-1,-1
125,161,4,-1,-1
125,162,4,-1,-1
125,163,4,-1,-1
125,164,4,-1,-1
125,165,4,-1,-1
125,166,4,-1,-1
125,167,4,-1,-1
125,168,4,-1,-1
125,169,4,-1,-1
125,170,4,-1,-1
125,171,4,-1,-1
125,172,4,-1,-1
125,173,4,-1,-1
125,174,4,-1,-1
125,175,4,-1,-1
125,176,4,-1,-1
125,177,4,-1,-1
125,178,4,-1,-1
125,179,4,-1,-1
125,180,4,-1,-1
125,181,4,-1,-1
125,182,4,-1,-1
125,183,4,-1,-1
125,184,4,-1,-1
125,185,4,-1,-1
125,186,4,-1,-1
125,187,4,-1,-1
125,188,4,-1,-1
125,189,4,-1,-1
125,190,4,-1,-1
125,191,4,-1,-1
125,192,4,-1,-1
125,193,4,-1,-1
125,194,4,-1,-1
125,195,4,-1,-1
125,196,4,-1,-1
125,197,4,-1,-1
125,198,4,-1,-1
125,199,4,-1,-1
125,200,4,-1,-1
125,201,4,-1,-1
125,202,4,-1,-1
125,203,4,-1,-1
125,204,4,-1,-1
125,205,4,-1,-1
125,206,4,-1,-1
125,207,4,-1,-1
125,208,4,-1,-1
125,209,4,-1,-1
125,210,4,-1,-1
125,211,4,-1,-1
125,212,4,-1,-1
125,213,4,-1,-1
125,214,4,-1,-1
125,215,4,-1,-1
125,216,4,-1,-1
125,217,4,-1,-1
125,218,4,-1,-1
125,219,4,-1,-1
125,220,4,-1,-1
125,221,4,-1,-1
125,222,4,-1,-1
125,223,4,-1,-1
125,224,4,-1,-1
125,225,4,-1,-1
125,226,4,-1,-1
125,227,4,-1,-1
125,228,4,-1,-1
125,229,4,-1,-1
125,230,4,-1,-1
125,231,4,-1,-1
125,232,4,-1,-1
125,233,4,-1,-1
125,234,4,-1,-1
125,235,4,-1,-1
125,236,4,-1,-1
125,237,4,-1,-1
125,238,4,-1,-1
125,239,4,-1,-1
125,240,4,-1,-1
125,241,4,-1,-1
125,242,4,-1,-1
125,243,4,-1,-1
125,244,4,-1,-1
125,245,4,-1,-1
125,246,4,-1,-1
125,247,4,-1,-1
125,248,4,-1,-1
125,249,4,-1,-1
125,250,4,-1,-1
126,0,3,-1.98653e+007,1676.81
126,1,3,-1.44905e+008,1677.63
126,2,2,1.64033e+019,1680.12
126,3,3,-2.55396e+007,1684.28
126,4,3,-2.71146e+007,1690.14
126,5,3,-2.81674e+007,1697.73
126,6,3,-3.56159e+007,1707.11
126,7,3,-3.08764e+008,1718.32
126,8,2,2.10499e+015,1731.45
126,9,3,-5.50996e+007,1746.58
126,10,3,-6.9024e+007,1763.81
126,11,2,2.68508e+020,1783.26
126,12,2,9.14595e+019,1805.06
126,13,2,2.38104e+020,1829.38
126,14,3,-1.37188e+008,1856.41
126,15,3,-1.6187e+008,1886.35
126,16,2,2.45539e+020,1919.46
126,17,2,7.68282e+021,1956.04
126,18,2,2.09281e+021,1996.39
126,19,3,-5.10114e+008,2040.94
126,20,3,-6.65353e+008,2090.13
126,21,3,-9.17574e+008,2144.48
126,22,3,-1.17757e+009,2204.67
126,23,3,-1.47578e+009,2271.42
126,24,3,-2.34913e+009,2345.66
126,25,2,4.86749e+022,2428.45
126,26,3,-4.8902e+009,2521.17
126,27,2,3639.88,2625.41
126,28,2,3859.39,2743.22
126,29,2,4058.13,2877.16
126,30,2,4346.18,3030.44
126,31,2,4465.97,3207.29
126,32,2,5033.64,3413.24
126,33,2,5492.01,3655.67
126,34,2,6065.51,3944.83
126,35,2,6750,4295.14
126,36,2,5.91597e+024,4727.67
126,37,2,11269.7,5274.44
126,38,2,10496.8,5986.77
126,39,2,17154.2,6952.08
126,40,2,16456.6,8332.53
126,41,2,2.10753e+043,10466.7
126,42,2,35317.2,14199
126,43,2,69940.4,22387.9
126,44,2,273619,54773.2
126,45,1,-1,-1
126,46,1,-1,-1
126,47,1,-1,-1
126,48,1,-1,-1
126,49,1,-1,-1
126,50,1,-1,-1
126,51,1,-1,-1
126,52,1,-1,-1
126,53,1,-1,-1
126,54,1,-1,-1
126,55,1,-1,-1
126,56,1,-1,-1
126,57,1,-1,-1
126,58,1,-1,-1
126,59,1,-1,-1
126,60,1,-1,-1
126,61,1,-1,-1
126,62,1,-1,-1
126,63,1,-1,-1
126,64,1,-1,-1
126,65,1,-1,-1
126,66,1,-1,-1
126,67,1,-1,-1
126,68,1,-1,-1
126,69,1,-1,-1
126,70,1,-1,-1
126,71,1,-1,-1
126,72,1,-1,-1
126,73,1,-1,-1
126,74,1,-1,-1
126,75,1,-1,-1
126,76,1,-1,-1
126,77,1,-1,-1
126,78,1,-1,-1
126,79,1,-1,-1
126,80,1,-1,-1
126,81,1,-1,-1
126,82,1,-1,-1
126,83,1,-1,-1
126,84,1,-1,-1
126,85,1,-1,-1
126,86,1,-1,-1
126,87,1,-1,-1
126,88,1,-1,-1
126,89,1,-1,-1
126,90,1,-1,-1
126,91,1,-1,-1
126,92,1,-1,-1
126,93,1,-1,-1
126,94,1,-1,-1
126,95,1,-1,-1
126,96,1,-1,-1
126,97,1,-1,-1
126,98,1,-1,-1
126,99,1,-1,-1
126,100,1,-1,-1
126,101,1,-1,-1
126,102,1,-1,-1
